LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
336,Country/Area,925.0,Holy See,0.256,0.28,0.536,1217.045
380,Country/Area,925.0,Italy,29326.484,30803.652,60130.136,203.16
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),863.547,891.495,1755.042,160.939
470,Country/Area,925.0,Malta,258.784,245.232,504.015,1600.049
499,Country/Area,925.0,Montenegro,294.65,317.017,611.667,44.285
807,Country/Area,925.0,North Macedonia,925.908,971.733,1897.641,76.171
620,Country/Area,925.0,Portugal,4907.051,5436.163,10343.213,112.445
674,Country/Area,925.0,San Marino,16.823,17.831,34.653,568.082
688,Country/Area,925.0,Serbia,3318.708,3647.445,6966.153,90.781
705,Country/Area,925.0,Slovenia,1042.741,1040.698,2083.439,103.458
724,Country/Area,925.0,Spain,23299.594,24135.524,47435.119,94.426
40,Country/Area,926.0,Austria,4368.489,4512.387,8880.876,107.622
56,Country/Area,926.0,Belgium,5663.949,5826.669,11490.618,379.504
250,Country/Area,926.0,France,31832.377,33897.082,65729.459,119.209
276,Country/Area,926.0,Germany,41261.516,42297.67,83559.186,239.727
438,Country/Area,926.0,Liechtenstein,19.066,19.374,38.44,240.25
442,Country/Area,926.0,Luxembourg,311.93,308.233,620.163,239.445
492,Country/Area,926.0,Monaco,18.661,19.448,38.109,25576.51
528,Country/Area,926.0,Netherlands,8698.228,8839.279,17537.507,520.849
756,Country/Area,926.0,Switzerland,4254.229,4323.295,8577.524,214.481
660,Country/Area,915.0,Anguilla,7.256,7.567,14.823,168.449
28,Country/Area,915.0,Antigua and Barbuda,43.424,47.94,91.364,207.644
533,Country/Area,915.0,Aruba,50.544,56.532,107.076,594.867
44,Country/Area,915.0,Bahamas,189.495,205.179,394.675,73.661
52,Country/Area,915.0,Barbados,134.819,146.388,281.207,653.971
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",13.237,12.388,25.625,78.125
92,Country/Area,915.0,British Virgin Islands,17.16,19.235,36.395,236.328
136,Country/Area,915.0,Cayman Islands,33.786,33.541,67.327,279.365
192,Country/Area,915.0,Cuba,5546.807,5656.039,11202.846,104.937
531,Country/Area,915.0,Curaçao,90.936,98.607,189.543,447.035
212,Country/Area,915.0,Dominica,34.052,33.828,67.88,90.507
214,Country/Area,915.0,Dominican Republic,5426.421,5467.623,10894.043,225.498
308,Country/Area,915.0,Grenada,58.429,57.553,115.981,341.122
312,Country/Area,915.0,Guadeloupe,187.448,222.809,410.257,252.0
332,Country/Area,915.0,Haiti,5509.161,5596.002,11105.163,402.813
388,Country/Area,915.0,Jamaica,1398.755,1424.515,2823.271,260.69
474,Country/Area,915.0,Martinique,164.793,194.818,359.611,339.256
500,Country/Area,915.0,Montserrat,2.296,2.244,4.54,44.073
630,Country/Area,915.0,Puerto Rico,1555.932,1732.096,3288.028,378.282
652,Country/Area,915.0,Saint Barthélemy,5.162,5.136,10.299,468.114
659,Country/Area,915.0,Saint Kitts and Nevis,22.681,24.27,46.952,180.583
662,Country/Area,915.0,Saint Lucia,88.191,89.471,177.661,288.412
663,Country/Area,915.0,Saint Martin (French part),16.368,17.898,34.267,646.538
670,Country/Area,915.0,Saint Vincent and the Grenadines,53.477,50.691,104.167,267.095
534,Country/Area,915.0,Sint Maarten (Dutch part),19.598,20.787,40.385,1187.779
780,Country/Area,915.0,Trinidad and Tobago,736.072,748.822,1484.894,289.453
796,Country/Area,915.0,Turks and Caicos Islands,21.666,21.5,43.166,45.437
850,Country/Area,915.0,United States Virgin Islands,43.322,46.05,89.373,255.35
84,Country/Area,916.0,Belize,194.424,191.404,385.829,16.915
188,Country/Area,916.0,Costa Rica,2474.298,2525.255,4999.553,97.915
222,Country/Area,916.0,El Salvador,2958.028,3264.289,6222.318,300.305
320,Country/Area,916.0,Guatemala,8489.879,8613.923,17103.803,159.61
340,Country/Area,916.0,Honduras,5011.092,4932.542,9943.633,91.164
484,Country/Area,916.0,Mexico,61184.489,64578.493,125762.982,64.189
558,Country/Area,916.0,Nicaragua,3187.963,3295.693,6483.657,53.878
591,Country/Area,916.0,Panama,2120.143,2114.557,4234.7,57.089
32,Country/Area,931.0,Argentina,22307.714,22665.752,44973.465,16.109
68,Country/Area,931.0,Bolivia (Plurinational State of),5873.939,5797.447,11671.386,10.774
76,Country/Area,931.0,Brazil,102280.732,105174.727,207455.459,24.821
152,Country/Area,931.0,Chile,9549.157,9648.586,19197.744,25.497
170,Country/Area,931.0,Colombia,24664.044,25243.941,49907.985,44.414
218,Country/Area,931.0,Ecuador,8661.859,8678.163,17340.021,69.818
238,Country/Area,931.0,Falkland Islands (Malvinas),1.743,1.774,3.517,0.289
254,Country/Area,931.0,French Guiana,138.555,147.013,285.568,3.474
328,Country/Area,931.0,Guyana,396.396,411.269,807.665,4.103
600,Country/Area,931.0,Paraguay,3273.78,3241.278,6515.058,16.108
604,Country/Area,931.0,Peru,16174.853,16274.451,32449.303,25.349
740,Country/Area,931.0,Suriname,303.844,301.924,605.768,3.883
858,Country/Area,931.0,Uruguay,1647.468,1749.737,3397.206,19.615
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),14338.763,14599.335,28938.098,31.576
60,Country/Area,918.0,Bermuda,31.604,32.503,64.107,1187.167
124,Country/Area,918.0,Canada,18766.224,19016.711,37782.935,4.155
304,Country/Area,918.0,Greenland,29.601,26.483,56.084,0.137
666,Country/Area,918.0,Saint Pierre and Miquelon,2.912,2.965,5.876,25.548
840,Country/Area,918.0,United States of America,169847.31,167942.756,337790.067,36.927
36,Country/Area,927.0,Australia,12645.913,12836.801,25482.714,3.317
554,Country/Area,927.0,New Zealand,2476.011,2513.392,4989.403,18.835
242,Country/Area,928.0,Fiji,455.233,459.666,914.899,50.077
540,Country/Area,928.0,New Caledonia,140.357,143.25,283.606,15.515
598,Country/Area,928.0,Papua New Guinea,4965.821,4643.189,9609.01,21.219
90,Country/Area,928.0,Solomon Islands,372.64,355.507,728.147,25.286
548,Country/Area,928.0,Vanuatu,147.856,144.129,291.985,23.953
316,Country/Area,954.0,Guam,82.361,79.447,161.808,299.091
296,Country/Area,954.0,Kiribati,59.751,64.169,123.921,170.689
584,Country/Area,954.0,Marshall Islands,22.549,21.457,44.007,244.481
583,Country/Area,954.0,Micronesia (Fed. States of),54.888,55.395,110.282,157.546
520,Country/Area,954.0,Nauru,5.927,5.66,11.587,579.35
580,Country/Area,954.0,Northern Mariana Islands,25.27,22.858,48.129,105.315
585,Country/Area,954.0,Palau,9.614,8.184,17.798,38.691
16,Country/Area,957.0,American Samoa,25.422,24.788,50.209,251.045
184,Country/Area,957.0,Cook Islands,7.934,8.195,16.129,67.204
258,Country/Area,957.0,French Polynesia,141.345,137.688,279.034,75.742
570,Country/Area,957.0,Niue,0.859,0.934,1.793,6.896
882,Country/Area,957.0,Samoa,105.832,103.948,209.78,74.127
772,Country/Area,957.0,Tokelau,1.002,1.012,2.014,167.833
776,Country/Area,957.0,Tonga,51.4,54.27,105.669,162.568
798,Country/Area,957.0,Tuvalu,5.427,5.154,10.581,352.7
876,Country/Area,957.0,Wallis and Futuna Islands,5.629,6.057,11.686,83.471
