LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
12,Country/Area,912.0,Algeria,22848.428,21912.671,44761.099,18.793
818,Country/Area,912.0,Egypt,56026.137,54930.87,110957.008,111.464
434,Country/Area,912.0,Libya,3630.945,3504.23,7135.175,4.257
504,Country/Area,912.0,Morocco,18653.397,18301.045,36954.442,82.802
729,Country/Area,912.0,Sudan,23852.137,24214.787,48066.924,27.233
788,Country/Area,912.0,Tunisia,5966.587,6082.035,12048.622,77.518
732,Country/Area,912.0,Western Sahara,308.065,250.554,558.619,2.1
72,Country/Area,913.0,Botswana,1199.123,1202.317,2401.441,4.237
748,Country/Area,913.0,Eswatini,592.169,614.424,1206.593,69.492
426,Country/Area,913.0,Lesotho,1100.677,1160.865,2261.542,74.491
516,Country/Area,913.0,Namibia,1371.399,1439.149,2810.548,3.414
710,Country/Area,913.0,South Africa,29853.373,31649.23,61502.603,50.378
204,Country/Area,914.0,Benin,6720.676,6692.742,13413.417,118.955
854,Country/Area,914.0,Burkina Faso,10953.636,11041.608,21995.243,80.392
132,Country/Area,914.0,Cabo Verde,262.888,253.761,516.649,128.201
384,Country/Area,914.0,Côte d'Ivoire,15121.701,14518.035,29639.736,93.207
270,Country/Area,914.0,Gambia,1282.181,1293.829,2576.01,254.546
288,Country/Area,914.0,Ghana,16247.587,16271.077,32518.665,142.914
324,Country/Area,914.0,Guinea,6766.588,6943.925,13710.513,55.797
624,Country/Area,914.0,Guinea-Bissau,1016.116,1042.725,2058.841,73.216
430,Country/Area,914.0,Liberia,2623.166,2636.157,5259.323,54.603
466,Country/Area,914.0,Mali,11300.445,11088.185,22388.63,18.348
478,Country/Area,914.0,Mauritania,2317.615,2417.26,4734.874,4.594
562,Country/Area,914.0,Niger,12439.986,12062.154,24502.14,19.343
566,Country/Area,914.0,Nigeria,110418.03,108111.257,218529.286,239.939
654,Country/Area,914.0,Saint Helena,2.716,2.674,5.39,13.821
686,Country/Area,914.0,Senegal,8738.685,8482.181,17220.867,89.445
694,Country/Area,914.0,Sierra Leone,4035.669,4058.932,8094.602,112.832
768,Country/Area,914.0,Togo,4464.569,4413.81,8878.379,163.235
398,Country/Area,5500.0,Kazakhstan,9601.078,10142.525,19743.603,7.313
417,Country/Area,5500.0,Kyrgyzstan,3373.86,3446.619,6820.479,35.56
762,Country/Area,5500.0,Tajikistan,4885.967,5080.941,9966.908,69.65
795,Country/Area,5500.0,Turkmenistan,3472.736,3619.307,7092.043,15.092
860,Country/Area,5500.0,Uzbekistan,17264.132,16979.564,34243.696,80.498
156,Country/Area,906.0,China,728193.405,698243.861,1426437.267,148.587
344,Country/Area,906.0,"China, Hong Kong SAR",3377.05,4107.551,7484.601,6810.374
446,Country/Area,906.0,"China, Macao SAR",321.89,372.512,694.402,21700.063
158,Country/Area,906.0,"China, Taiwan Province of China",11690.86,11867.472,23558.333,665.302
408,Country/Area,906.0,Dem. People's Republic of Korea,12942.57,13289.963,26232.534,217.86
392,Country/Area,906.0,Japan,61379.113,64300.226,125679.338,333.523
496,Country/Area,906.0,Mongolia,1668.932,1670.742,3339.674,2.144
410,Country/Area,906.0,Republic of Korea,25876.232,25972.166,51848.397,524.023
4,Country/Area,5501.0,Afghanistan,20186.456,19813.956,40000.412,61.606
50,Country/Area,5501.0,Bangladesh,82572.341,85086.514,167658.854,1287.999
64,Country/Area,5501.0,Bhutan,415.688,359.754,775.442,20.197
356,Country/Area,5501.0,India,729924.103,684279.793,1414203.896,475.652
364,Country/Area,5501.0,Iran (Islamic Republic of),45006.116,43449.371,88455.488,54.309
462,Country/Area,5501.0,Maldives,320.476,195.678,516.154,1720.512
524,Country/Area,5501.0,Nepal,14240.049,15234.961,29475.01,200.264
586,Country/Area,5501.0,Pakistan,122119.348,117358.452,239477.801,310.655
144,Country/Area,5501.0,Sri Lanka,10990.301,11710.071,22700.372,362.019
96,Country/Area,920.0,Brunei Darussalam,240.4,211.32,451.721,78.356
116,Country/Area,920.0,Cambodia,8306.91,8667.396,16974.305,93.763
360,Country/Area,920.0,Indonesia,139031.455,137726.598,276758.053,144.829
418,Country/Area,920.0,Lao People's Democratic Republic,3746.468,3706.725,7453.194,32.293
458,Country/Area,920.0,Malaysia,18008.668,16273.73,34282.399,104.345
104,Country/Area,920.0,Myanmar,26606.252,26780.85,53387.102,81.72
608,Country/Area,920.0,Philippines,56419.691,56681.259,113100.95,377.003
702,Country/Area,920.0,Singapore,2866.604,2679.686,5546.29,8120.483
764,Country/Area,920.0,Thailand,35041.134,36686.198,71727.332,140.397
626,Country/Area,920.0,Timor-Leste,680.874,669.265,1350.139,90.796
704,Country/Area,920.0,Viet Nam,48448.495,50486.603,98935.098,315.674
51,Country/Area,922.0,Armenia,1327.816,1542.533,2870.349,100.841
31,Country/Area,922.0,Azerbaijan,5008.445,5225.926,10234.371,123.816
48,Country/Area,922.0,Bahrain,931.101,570.663,1501.764,1917.961
196,Country/Area,922.0,Cyprus,663.942,653.366,1317.309,142.566
268,Country/Area,922.0,Georgia,1764.339,2024.112,3788.451,54.518
368,Country/Area,922.0,Iraq,21586.715,21484.495,43071.211,99.213
376,Country/Area,922.0,Israel,4446.561,4496.364,8942.924,413.202
400,Country/Area,922.0,Jordan,5718.054,5348.302,11066.356,124.63
414,Country/Area,922.0,Kuwait,2645.3,1715.441,4360.742,244.738
422,Country/Area,922.0,Lebanon,2777.715,2940.407,5718.122,558.956
512,Country/Area,922.0,Oman,2750.964,1749.46,4500.424,14.541
634,Country/Area,922.0,Qatar,2021.785,793.197,2814.982,242.964
682,Country/Area,922.0,Saudi Arabia,19026.952,12301.423,31328.375,14.573
275,Country/Area,922.0,State of Palestine,2577.131,2608.204,5185.336,861.351
760,Country/Area,922.0,Syrian Arab Republic,10810.785,10818.055,21628.839,117.734
792,Country/Area,922.0,Türkiye,43334.332,43351.921,86686.253,112.637
784,Country/Area,922.0,United Arab Emirates,6286.751,3502.297,9789.048,137.827
887,Country/Area,922.0,Yemen,18809.391,18330.84,37140.23,70.345
112,Country/Area,923.0,Belarus,4310.859,4940.507,9251.365,45.593
100,Country/Area,923.0,Bulgaria,3330.246,3546.979,6877.225,63.445
203,Country/Area,923.0,Czechia,5191.175,5339.508,10530.683,136.403
348,Country/Area,923.0,Hungary,4654.276,5053.574,9707.85,107.234
616,Country/Area,923.0,Poland,18443.925,19596.376,38040.302,124.236
498,Country/Area,923.0,Republic of Moldova,1393.129,1630.65,3023.778,91.958
642,Country/Area,923.0,Romania,9324.761,9923.4,19248.161,83.66
643,Country/Area,923.0,Russian Federation,67747.121,78089.053,145836.175,8.906
703,Country/Area,923.0,Slovakia,2658.236,2784.523,5442.759,111.002
804,Country/Area,923.0,Ukraine,20644.066,23654.574,44298.64,76.467
208,Country/Area,924.0,Denmark,2913.831,2942.945,5856.776,138.151
233,Country/Area,924.0,Estonia,631.558,700.192,1331.749,30.639
234,Country/Area,924.0,Faroe Islands,27.588,25.712,53.3,38.484
246,Country/Area,924.0,Finland,2738.515,2802.561,5541.075,18.325
831,Country/Area,924.0,Guernsey,31.364,32.049,63.413,990.836
352,Country/Area,924.0,Iceland,190.971,181.672,372.644,3.717
372,Country/Area,924.0,Ireland,2489.622,2538.803,5028.426,73.55
833,Country/Area,924.0,Isle of Man,41.67,42.435,84.106,147.038
832,Country/Area,924.0,Jersey,51.038,52.289,103.328,890.754
428,Country/Area,924.0,Latvia,871.887,1013.7,1885.587,30.302
440,Country/Area,924.0,Lithuania,1313.587,1480.9,2794.488,44.625
578,Country/Area,924.0,Norway,2728.195,2679.896,5408.091,17.777
752,Country/Area,924.0,Sweden,5242.007,5174.124,10416.131,25.571
826,Country/Area,924.0,United Kingdom,33298.161,34370.631,67668.792,278.77
8,Country/Area,925.0,Albania,1409.655,1439.981,2849.635,104.009
20,Country/Area,925.0,Andorra,40.011,38.353,78.364,166.731
70,Country/Area,925.0,Bosnia and Herzegovina,1543.349,1701.559,3244.907,63.381
191,Country/Area,925.0,Croatia,1891.08,2033.53,3924.61,70.213
292,Country/Area,925.0,Gibraltar,18.345,18.514,36.858,3685.85
300,Country/Area,925.0,Greece,5125.529,5454.032,10579.561,80.871
336,Country/Area,925.0,Holy See,0.247,0.272,0.519,1178.409
380,Country/Area,925.0,Italy,29153.42,30575.93,59729.35,201.805
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),856.743,884.702,1741.446,159.692
470,Country/Area,925.0,Malta,272.253,252.123,524.376,1664.687
499,Country/Area,925.0,Montenegro,290.572,313.278,603.851,43.719
807,Country/Area,925.0,North Macedonia,900.519,950.589,1851.108,74.303
620,Country/Area,925.0,Portugal,4944.983,5445.973,10390.956,112.964
674,Country/Area,925.0,San Marino,16.841,17.731,34.572,566.762
688,Country/Area,925.0,Serbia,3256.229,3579.201,6835.43,89.077
705,Country/Area,925.0,Slovenia,1060.637,1052.858,2113.494,104.951
724,Country/Area,925.0,Spain,23442.946,24292.717,47735.664,95.024
40,Country/Area,926.0,Austria,4411.996,4555.06,8967.057,108.667
56,Country/Area,926.0,Belgium,5705.524,5865.32,11570.844,382.153
250,Country/Area,926.0,France,32016.483,34067.065,66083.548,119.851
276,Country/Area,926.0,Germany,41319.353,42377.729,83697.083,240.122
438,Country/Area,926.0,Liechtenstein,19.377,19.667,39.044,244.025
442,Country/Area,926.0,Luxembourg,322.375,317.899,640.274,247.21
492,Country/Area,926.0,Monaco,18.875,19.652,38.527,25857.047
528,Country/Area,926.0,Netherlands,8800.731,8929.832,17730.564,526.583
756,Country/Area,926.0,Switzerland,4321.809,4385.215,8707.023,217.719
660,Country/Area,915.0,Anguilla,7.053,7.421,14.475,164.483
28,Country/Area,915.0,Antigua and Barbuda,43.919,48.429,92.349,209.884
533,Country/Area,915.0,Aruba,50.733,56.825,107.558,597.544
44,Country/Area,915.0,Bahamas,189.918,206.454,396.373,73.978
52,Country/Area,915.0,Barbados,135.357,146.79,282.147,656.155
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",14.088,13.235,27.323,83.302
92,Country/Area,915.0,British Virgin Islands,17.731,20.078,37.809,245.516
136,Country/Area,915.0,Cayman Islands,35.242,34.865,70.108,290.902
192,Country/Area,915.0,Cuba,5497.667,5624.501,11122.168,104.181
531,Country/Area,915.0,Curaçao,88.117,97.198,185.315,437.063
212,Country/Area,915.0,Dominica,33.711,33.492,67.202,89.603
214,Country/Area,915.0,Dominican Republic,5535.229,5588.247,11123.476,230.247
308,Country/Area,915.0,Grenada,58.68,58.008,116.688,343.199
312,Country/Area,915.0,Guadeloupe,181.645,217.506,399.151,245.179
332,Country/Area,915.0,Haiti,5637.251,5737.335,11374.586,412.586
388,Country/Area,915.0,Jamaica,1404.823,1432.859,2837.682,262.02
474,Country/Area,915.0,Martinique,161.195,192.083,353.278,333.281
500,Country/Area,915.0,Montserrat,2.245,2.235,4.479,43.49
630,Country/Area,915.0,Puerto Rico,1535.552,1717.658,3253.21,374.276
652,Country/Area,915.0,Saint Barthélemy,5.04,5.723,10.764,489.273
659,Country/Area,915.0,Saint Kitts and Nevis,22.483,24.28,46.763,179.858
662,Country/Area,915.0,Saint Lucia,88.409,90.113,178.522,289.808
663,Country/Area,915.0,Saint Martin (French part),14.049,15.912,29.961,565.302
670,Country/Area,915.0,Saint Vincent and the Grenadines,52.584,50.257,102.841,263.695
534,Country/Area,915.0,Sint Maarten (Dutch part),20.279,21.292,41.571,1222.676
780,Country/Area,915.0,Trinidad and Tobago,735.405,752.312,1487.717,290.003
796,Country/Area,915.0,Turks and Caicos Islands,22.674,22.57,45.243,47.625
850,Country/Area,915.0,United States Virgin Islands,42.05,45.173,87.223,249.209
84,Country/Area,916.0,Belize,198.903,196.444,395.346,17.332
188,Country/Area,916.0,Costa Rica,2502.349,2557.638,5059.988,99.099
222,Country/Area,916.0,El Salvador,2972.125,3283.657,6255.782,301.92
320,Country/Area,916.0,Guatemala,8730.024,8868.626,17598.65,164.228
340,Country/Area,916.0,Honduras,5182.859,5107.017,10289.877,94.338
484,Country/Area,916.0,Mexico,61979.793,65668.355,127648.148,65.152
558,Country/Area,916.0,Nicaragua,3266.527,3378.214,6644.741,55.216
591,Country/Area,916.0,Panama,2174.004,2171.401,4345.405,58.582
32,Country/Area,931.0,Argentina,22478.115,22834.166,45312.281,16.23
68,Country/Area,931.0,Bolivia (Plurinational State of),5989.944,5947.416,11937.36,11.019
76,Country/Area,931.0,Brazil,103236.465,106313.829,209550.294,25.071
152,Country/Area,931.0,Chile,9672.367,9783.967,19456.334,25.84
170,Country/Area,931.0,Colombia,25273.27,25914.904,51188.173,45.554
218,Country/Area,931.0,Ecuador,8821.568,8860.886,17682.454,71.197
238,Country/Area,931.0,Falkland Islands (Malvinas),1.726,1.772,3.498,0.287
254,Country/Area,931.0,French Guiana,141.571,151.445,293.015,3.565
328,Country/Area,931.0,Guyana,397.649,417.833,815.482,4.143
600,Country/Area,931.0,Paraguay,3355.14,3329.042,6684.182,16.526
604,Country/Area,931.0,Peru,16498.081,16657.801,33155.882,25.901
740,Country/Area,931.0,Suriname,309.421,308.474,617.896,3.961
858,Country/Area,931.0,Uruguay,1647.432,1749.263,3396.695,19.612
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),13972.114,14265.711,28237.826,30.812
60,Country/Area,918.0,Bermuda,31.732,32.916,64.648,1197.185
124,Country/Area,918.0,Canada,19105.377,19348.679,38454.057,4.229
304,Country/Area,918.0,Greenland,29.55,26.491,56.041,0.137
666,Country/Area,918.0,Saint Pierre and Miquelon,2.865,2.914,5.779,25.126
840,Country/Area,918.0,United States of America,171036.807,169124.634,340161.441,37.186
36,Country/Area,927.0,Australia,12879.362,13077.055,25956.417,3.379
554,Country/Area,927.0,New Zealand,2535.675,2572.021,5107.697,19.281
242,Country/Area,928.0,Fiji,455.108,461.603,916.711,50.176
540,Country/Area,928.0,New Caledonia,140.756,144.458,285.214,15.603
598,Country/Area,928.0,Papua New Guinea,5164.383,4848.513,10012.896,22.11
90,Country/Area,928.0,Solomon Islands,390.073,372.519,762.591,26.483
548,Country/Area,928.0,Vanuatu,154.583,151.286,305.868,25.092
316,Country/Area,954.0,Guam,83.157,80.573,163.73,302.643
296,Country/Area,954.0,Kiribati,62.041,66.337,128.377,176.828
584,Country/Area,954.0,Marshall Islands,21.192,20.174,41.367,229.817
583,Country/Area,954.0,Micronesia (Fed. States of),55.517,56.108,111.624,159.464
520,Country/Area,954.0,Nauru,5.963,5.745,11.709,585.425
580,Country/Area,954.0,Northern Mariana Islands,24.717,22.262,46.979,102.799
585,Country/Area,954.0,Palau,9.601,8.182,17.783,38.659
16,Country/Area,957.0,American Samoa,24.888,24.337,49.225,246.125
184,Country/Area,957.0,Cook Islands,7.476,7.707,15.182,63.26
258,Country/Area,957.0,French Polynesia,141.708,138.084,279.792,75.948
570,Country/Area,957.0,Niue,0.871,0.943,1.813,6.975
882,Country/Area,957.0,Samoa,107.521,106.258,213.779,75.54
772,Country/Area,957.0,Tokelau,1.083,1.123,2.205,183.75
776,Country/Area,957.0,Tonga,50.721,54.769,105.49,162.292
798,Country/Area,957.0,Tuvalu,5.213,4.981,10.194,339.783
876,Country/Area,957.0,Wallis and Futuna Islands,5.555,6.013,11.568,82.625
