country,happiness_score,gdp_per_capita,social_support,health,freedom,generosity,corruption,dystopia_residual,continent
Belgium,6.834000110626221,1.463081955909729,0.997890293598175,0.7471046447753906,0.4886483252048492,0.0879252925515174,0.1873376667499542,2.8620285987854004,Europe
France,6.689899921417236,1.4214428663253784,1.0808327198028564,0.8038071990013123,0.5355432033538818,0.0923930928111076,0.2350623309612274,2.520777702331543,Europe
Bahrain,6.646900177001953,1.4091163873672483,0.8990120887756348,0.6619321703910828,0.6610322594642639,0.2461077868938446,0.1386146396398544,2.6310997009277344,Asia
Malta,6.6020002365112305,1.410881519317627,1.0551129579544067,0.7471227049827576,0.6637340784072876,0.2745040357112884,0.1826171875,2.2679905891418457,Europe
Taiwan Province of China,6.584400177001953,1.4798239469528198,0.9815506935119628,0.6652359366416931,0.4899129569530487,0.1419870555400848,0.1390315890312194,2.6868221759796143,Asia
United Arab Emirates,6.560500144958496,1.5545523166656494,0.8601416349411011,0.5938335657119751,0.6700464487075806,0.2362458109855651,0.223329409956932,2.4223198890686035,Asia
Saudi Arabia,6.49399995803833,1.4349323511123655,0.9641367197036744,0.5708486437797546,0.6029582023620605,0.0904901772737503,0.1628357470035553,2.667757987976074,Asia
Spain,6.490699768066406,1.3749617338180542,1.0565775632858276,0.8258600234985352,0.4619328677654266,0.1350433826446533,0.1237599551677703,2.5125856399536133,Europe
Italy,6.483099937438965,1.3931456804275513,0.9402785897254944,0.7975162267684937,0.3786349892616272,0.1330273002386093,0.0469383597373962,2.793569803237915,Europe
Slovenia,6.460700035095215,1.3604670763015747,1.0934864282608032,0.7219191789627075,0.6897962093353271,0.1222976222634315,0.0847275406122207,2.387974739074707,Europe
Guatemala,6.434500217437744,0.8448103666305542,0.7900813817977905,0.5190408229827881,0.6377022862434387,0.1634448617696762,0.104599192738533,3.37481689453125,South America
Uruguay,6.431399822235107,1.1635020971298218,1.0416945219039917,0.6494903564453125,0.6254554986953735,0.1278144568204879,0.2230586111545562,2.600344181060791,South America
Singapore,6.376500129699707,1.695391058921814,1.0189937353134155,0.8968137502670288,0.66372150182724,0.1759527921676635,0.5467753410339355,1.378849983215332,Asia
Kosovo,6.372000217437744,0.9373340010643004,0.8073555827140808,0.4829667210578918,0.5928694009780884,0.3558965623378753,0.0139376996085047,3.1816439628601074,Europe
Slovakia,6.330900192260742,1.3044217824935913,1.066245198249817,0.6526585817337036,0.4680323302745819,0.1072302758693695,0.0179167669266462,2.714428186416626,Europe
Brazil,6.330100059509277,1.0278451442718506,0.9439684152603148,0.5707787275314331,0.5143135190010071,0.1416258215904235,0.11666901409626,3.0149075984954834,South America
Mexico,6.316800117492676,1.1262321472167969,0.829717218875885,0.6336547136306763,0.584987998008728,0.0922042429447174,0.0894470289349556,2.9605562686920166,North America
Jamaica,6.309199810028076,0.8912045955657959,0.9324901700019836,0.5990965962409973,0.6179500818252563,0.0987352132797241,0.0350327864289283,3.134729385375977,South America
Lithuania,6.25540018081665,1.3497631549835205,1.0650265216827393,0.6118851900100708,0.4763244390487671,0.0557553507387638,0.0725164264440536,2.624112844467163,Europe
Cyprus,6.223499774932861,1.3767735958099363,0.7653141617774963,0.8005865812301636,0.4639536142349243,0.1782441139221191,0.060689840465784,2.5779454708099365,Asia
Estonia,6.188799858093262,1.3436338901519775,1.07881760597229,0.6400372385978699,0.6412279605865479,0.1186992079019546,0.2631854116916656,2.1032304763793945,Europe
Panama,6.179599761962891,1.2978569269180298,0.976140022277832,0.6668770909309387,0.596409022808075,0.0794986262917518,0.0533491633832454,2.509446382522583,South America
Uzbekistan,6.178800106048584,0.7690013647079468,1.027037262916565,0.5284002423286438,0.7159636616706848,0.3906592428684234,0.2705571353435516,2.4772260189056396,Asia
Chile,6.171899795532227,1.2003555297851562,0.9455326795578004,0.6778346300125122,0.4377621114253998,0.1590795665979385,0.0695042163133621,2.6817915439605713,South America
Poland,6.166100025177002,1.3089760541915894,0.9815690517425536,0.6684379577636719,0.5583668947219849,0.0804255753755569,0.1300919651985168,2.4382529258728027,Europe
Kazakhstan,6.151800155639648,1.2295936346054075,1.1028239727020264,0.5266538262367249,0.5728469491004944,0.1426709443330764,0.1315388679504394,2.445716381072998,Asia
Romania,6.139999866485596,1.2746505737304688,0.8320383429527283,0.5945364236831665,0.5637512803077698,0.0448081195354461,0.0006828740006312,2.8295798301696777,Europe
Kuwait,6.106100082397461,1.4608532190322876,0.8565274477005005,0.580199658870697,0.5905794501304626,0.12002494931221,0.129525139927864,2.3684098720550537,Asia
Serbia,6.077899932861328,1.1009752750396729,0.923801600933075,0.6337515711784363,0.4816390573978424,0.1894038915634155,0.0663523524999618,2.682023286819458,Europe
El Salvador,6.060500144958496,0.8449673056602478,0.6746991276741028,0.5645120739936829,0.6154946684837341,0.1160449907183647,0.1601121127605438,3.0846240520477295,South America
Mauritius,6.048999786376953,1.1783559322357178,0.9960209131240844,0.5739279389381409,0.5903744697570801,0.152674525976181,0.0958532318472862,2.4617674350738525,Africa
Latvia,6.0320000648498535,1.285496473312378,1.04738187789917,0.5865048170089722,0.4049696028232574,0.0822865143418312,0.0889940112829208,2.5363523960113525,Europe
Colombia,6.012400150299072,1.0207512378692627,0.8656936287879944,0.6148872971534729,0.5539491176605225,0.1000402942299842,0.0627961680293083,2.794320583343506,South America
Hungary,5.991600036621094,1.3006794452667236,1.0833665132522583,0.614849328994751,0.4540945887565613,0.0665221214294433,0.0402804054319858,2.4318156242370605,Europe
Thailand,5.9847002029418945,1.1072834730148315,0.9573325514793396,0.595981776714325,0.6112027168273926,0.3754501342773437,0.0280439406633377,2.3093926906585693,Asia
Nicaragua,5.972099781036377,0.6934829354286194,0.9042699933052064,0.6040265560150146,0.5525265336036682,0.2007615566253662,0.1758541315793991,2.841221570968628,South America
Japan,5.940499782562256,1.389140486717224,0.949250340461731,0.8384719491004944,0.5037634968757629,0.0195429120212793,0.1922464519739151,2.0480709075927734,Asia
Argentina,5.929299831390381,1.1621180772781372,0.9798498749732972,0.6463438272476196,0.5436050891876221,0.0694407746195793,0.0672074928879737,2.4607203006744385,South America
Portugal,5.928999900817871,1.3226773738861084,0.9391288161277772,0.7597060799598694,0.6205487847328186,0.0285458359867334,0.0331712178885936,2.225221872329712,Europe
Honduras,5.9191999435424805,0.7032506465911865,0.7870002388954163,0.5927936434745789,0.578340470790863,0.2408014684915542,0.0832794606685638,2.933757781982422,South America
Croatia,5.881700038909912,1.25140643119812,1.0385836362838743,0.7030100226402283,0.4525737464427948,0.1112056300044059,0.0,2.3249545097351074,Europe
Philippines,5.880199909210205,0.8525596261024475,0.8275595903396606,0.4258730113506317,0.6513103246688843,0.1248034909367561,0.1260009855031967,2.872058153152466,Asia
South Korea,5.8454999923706055,1.402863383293152,0.7580313086509705,0.8006598949432373,0.3532063961029053,0.1336760222911834,0.1353631019592285,2.261685609817505,Asia
Peru,5.839600086212158,0.9862961173057556,0.8328760862350464,0.6227194666862488,0.5356666445732117,0.0874461606144905,0.0307432804256677,2.7438299655914307,South America
Bosnia and Herzegovina,5.8130998611450195,1.0322858095169067,0.9187120199203492,0.6179461479187012,0.3949841558933258,0.2613746225833893,0.0051850909367203,2.5826311111450195,Europe
Moldova,5.76639986038208,0.9847458004951476,0.8880466818809509,0.5423614382743835,0.5358183979988098,0.1366494745016098,0.013474796898663,2.665282726287842,Europe
Ecuador,5.763999938964844,0.9354711174964904,0.8063560724258423,0.6400381922721863,0.5602772831916809,0.1072953939437866,0.0617564022541046,2.65283465385437,South America
Kyrgyzstan,5.743599891662598,0.664905846118927,0.9705217480659484,0.5014815926551819,0.6726455688476562,0.2658002376556396,0.0201525185257196,2.6481103897094727,Asia
Greece,5.722599983215332,1.2729252576828003,0.8114303946495056,0.7597255110740662,0.2433871477842331,0.0,0.0741005539894104,2.5609843730926514,Europe
Bolivia,5.71589994430542,0.8421072363853455,0.7817600965499878,0.4857532083988189,0.5997694134712219,0.1375351399183273,0.0639877095818519,2.804988145828247,South America
Mongolia,5.677199840545654,0.965962052345276,1.0646692514419556,0.4416255354881286,0.3965378105640411,0.2633278369903564,0.0528460443019866,2.4922499656677246,Asia
Paraguay,5.652599811553955,0.9827200174331664,0.9704357981681824,0.5487047433853149,0.6019546389579773,0.2063124626874923,0.0367732867598533,2.305724620819092,South America
Montenegro,5.58050012588501,1.1545517444610596,0.8913286924362183,0.6368666291236877,0.39687180519104,0.1656533479690551,0.0810271352529525,2.2542030811309814,Europe
Dominican Republic,5.545100212097168,1.1064739227294922,0.8792915344238281,0.5550658702850342,0.5814091563224792,0.1010256931185722,0.1435975432395935,2.178196907043457,South America
North Cyprus,5.5355000495910645,1.3767735958099363,0.8059998750686646,0.8005865812301636,0.503215491771698,0.1958886682987213,0.1997529417276382,1.6533324718475342,
Belarus,5.5335001945495605,1.1242443323135376,1.0071513652801514,0.5598226189613342,0.3259836733341217,0.0703408643603324,0.1993880718946457,2.246565818786621,Europe
Russia,5.477200031280518,1.2414637804031372,0.9918856620788574,0.5110024809837341,0.4092239141464233,0.1152717247605323,0.0604077987372875,2.147895574569702,Europe
Hong Kong S.A.R. of China,5.4766998291015625,1.5250036716461182,0.8407496809959412,0.892632246017456,0.4077116250991821,0.2319046705961227,0.3422622084617615,1.2363934516906738,Asia
Tajikistan,5.46619987487793,0.5084927082061768,0.8946593403816223,0.4976999461650848,0.5478841662406921,0.1515914499759674,0.2466059178113937,2.619285821914673,Asia
Vietnam,5.410799980163574,0.8167730569839478,0.8727545142173767,0.6159191131591797,0.6788038611412048,0.1242956593632698,0.0911448821425437,2.211146116256714,Asia
Libya,5.410299777984619,1.043562889099121,0.8209049105644226,0.4353229105472564,0.4737414717674255,0.1314559876918792,0.1739306151866912,2.3313448429107666,Africa
Malaysia,5.384300231933594,1.2587281465530396,0.7973325252532959,0.5865665674209595,0.6240876317024231,0.2697087824344635,0.0637985616922378,1.7841253280639648,Asia
Indonesia,5.3445000648498535,0.9535987973213196,0.7858453989028931,0.4333186745643616,0.5976222157478333,0.5412498116493225,0.045934859663248,1.9869651794433592,Asia
Congo (Brazzaville),5.341700077056885,0.5177319645881653,0.3917429745197296,0.3068534433841705,0.3808508813381195,0.143914595246315,0.1241461858153343,3.4764866828918457,Africa
China,5.339099884033203,1.0613384246826172,0.7845351696014404,0.6650282740592957,0.6358493566513062,0.0927919894456863,0.1173123940825462,1.9822213649749756,Asia
Ivory Coast,5.306000232696533,0.6693159341812134,0.4089065492153168,0.051513023674488,0.4377123415470123,0.1772149205207824,0.092390589416027,3.468930244445801,Africa
Armenia,5.282599925994873,0.996425986289978,0.757972776889801,0.585085928440094,0.5397685170173645,0.0786109641194343,0.1976441442966461,2.1270596981048584,Asia
Nepal,5.268899917602539,0.5187152028083801,0.7024221420288086,0.4961959719657898,0.4876171052455902,0.2871372997760772,0.1350997686386108,2.641723871231079,Asia
Bulgaria,5.265500068664551,1.1809667348861694,1.05475652217865,0.583357036113739,0.4941725134849548,0.1250273585319519,0.004608572460711,1.8226251602172852,Europe
Maldives,5.1975998878479,1.114727258682251,1.0150786638259888,0.6967308521270752,0.5746062397956848,0.2036280930042266,0.0731424763798713,1.5196609497070312,Asia
Azerbaijan,5.17080020904541,1.0248488187789917,0.841063916683197,0.541015088558197,0.526176393032074,0.0427963696420192,0.2760531306266784,1.9188437461853027,Asia
Cameroon,5.1417999267578125,0.5428449511528015,0.5564934015274048,0.1586497873067855,0.4252331554889679,0.2047022134065628,0.0584897063672542,3.1953821182250977,Africa
Senegal,5.131800174713135,0.5180671811103821,0.5578997731208801,0.3566344976425171,0.3814380764961242,0.1579638868570327,0.0883792489767074,3.0714657306671143,Africa
Albania,5.117400169372559,1.0079978704452517,0.5290025472640991,0.6463197469711304,0.4909774661064148,0.1684543937444687,0.0244441907852888,2.2502191066741943,Europe
North Macedonia,5.101200103759766,1.068334698677063,0.7715405821800232,0.5352904796600342,0.4495494961738586,0.2124418765306472,0.0217882990837097,2.042292356491089,Europe
Ghana,5.088399887084961,0.6795001029968262,0.5951294302940369,0.2868667244911194,0.5168581008911133,0.268442839384079,0.0581297762691974,2.6835176944732666,Africa
Niger,5.074100017547607,0.161512091755867,0.4022373557090759,0.1669863164424896,0.5163938403129578,0.2000089734792709,0.1573916375637054,3.469615936279297,Africa
Turkmenistan,5.066400051116943,1.0460201501846311,1.1721347570419312,0.4387519359588623,0.6022576093673706,0.3659506738185882,0.0327108614146709,1.4085655212402344,Asia
Gambia,5.051000118255615,0.3670482933521271,0.5114679336547852,0.2104541659355163,0.3836665451526642,0.4646662771701813,0.1233203932642936,2.990420341491699,Africa
Benin,5.045199871063232,0.5071606040000916,0.0583856403827667,0.1963630020618438,0.4572092890739441,0.1659182757139206,0.1776880621910095,3.482495069503784,Africa
Laos,5.03000020980835,0.8077576756477356,0.5978697538375854,0.3303861021995544,0.6428588032722473,0.2683053910732269,0.1792945861816406,2.203568935394287,Asia
Bangladesh,5.024600028991699,0.6354741454124451,0.5199570655822754,0.5140591859817505,0.6026487946510315,0.1610011011362075,0.1643177270889282,2.4271366596221924,Asia
Guinea,4.984300136566162,0.4200941026210785,0.3985123336315155,0.2056681215763092,0.3838695287704468,0.249736338853836,0.1105109453201294,3.215928792953491,South America
South Africa,4.956399917602539,0.9667996764183044,0.8945959210395813,0.2653753161430359,0.4473489820957184,0.1442687213420868,0.0508647784590721,2.1871659755706787,Africa
Turkey,4.9475998878479,1.2595365047454834,0.8091996908187866,0.5896127223968506,0.2361347675323486,0.0969959422945976,0.1044203862547874,1.8517045974731443,Asia
Pakistan,4.934000015258789,0.6368905305862427,0.4234903752803802,0.3222246170043945,0.4183820784091949,0.2516204714775085,0.0971676632761955,2.7842156887054443,Asia
Morocco,4.918000221252441,0.7921851873397827,0.2194333374500274,0.5584077835083008,0.4767505526542663,0.034210167825222,0.0879276767373085,2.749074935913086,Africa
Venezuela,4.892199993133545,0.8516916632652283,0.897400438785553,0.5738962292671204,0.2842910885810852,0.0778864473104476,0.0718635097146034,2.135181665420532,South America
Georgia,4.89139986038208,1.0303853750228882,0.4697739481925964,0.498313158750534,0.4877732098102569,0.032426182180643,0.1813353300094604,2.191350221633911,Asia
Algeria,4.8871002197265625,0.9457666277885436,0.7645167708396912,0.5519976615905762,0.1192092970013618,0.1442753076553344,0.1195528954267501,2.241737365722656,Africa
Ukraine,4.874800205230713,0.978502869606018,0.958214282989502,0.5172648429870605,0.4170069396495819,0.1807764172554016,0.0099015776067972,1.8131084442138672,Europe
Iraq,4.854100227355957,0.9100210070610046,0.6378000974655151,0.3812561333179474,0.3017941117286682,0.1533457040786743,0.0408977456390857,2.428948163986206,Asia
Gabon,4.851799964904785,1.0368281602859497,0.7069745063781738,0.3616759479045868,0.4244368076324463,0.0575982145965099,0.0636255368590354,2.200615406036377,Africa
Burkina Faso,4.833799839019775,0.3643133342266083,0.4723497629165649,0.1786649972200393,0.3806396722793579,0.1823518723249435,0.1220732405781745,3.133368015289306,Africa
Cambodia,4.830399990081787,0.6026829481124878,0.6803444027900696,0.4258850514888763,0.7019068002700806,0.2101219892501831,0.0611495487391948,2.148313522338867,Asia
Mozambique,4.79449987411499,0.1827707290649414,0.6335669159889221,0.1961454153060913,0.608491837978363,0.2276327908039093,0.1625775694847107,2.7833642959594727,Africa
Nigeria,4.759300231933594,0.6629147529602051,0.6251448392868042,0.0511422604322433,0.4327877163887024,0.2123686522245407,0.0388517864048481,2.7361016273498535,Africa
Mali,4.723499774932861,0.3872072696685791,0.5899457931518555,0.1099457219243049,0.3839271366596222,0.1644725352525711,0.0716944336891174,3.0163002014160156,Africa
Iran,4.721199989318848,1.0303150415420532,0.5574936866760254,0.561313807964325,0.2747035622596741,0.3304944038391113,0.1435816586017608,1.823317289352417,Asia
Uganda,4.636499881744385,0.3640840947628021,0.7175764441490173,0.240098163485527,0.3980002701282501,0.2673453986644745,0.0538499243557453,2.595520257949829,Africa
Liberia,4.625199794769287,0.2279243618249893,0.5801512002944946,0.2525760531425476,0.4301750063896179,0.2207415252923965,0.0570405237376689,2.8565616607666016,Africa
Kenya,4.606599807739258,0.6028255224227905,0.5079625248908997,0.3850586712360382,0.4828346967697143,0.3751075863838196,0.0726333856582641,2.180192232131958,Africa
Tunisia,4.596499919891357,0.9190146923065186,0.5145300030708313,0.5896722674369812,0.3335992395877838,0.0571328029036521,0.0442462414503097,2.13834285736084,Africa
Lebanon,4.583799839019775,1.0447436571121216,0.8678476214408875,0.5945366621017456,0.174581840634346,0.1400486677885055,0.0262872464954853,1.7357213497161863,Asia
Namibia,4.574100017547607,0.8822475671768188,0.8009064793586731,0.2620636522769928,0.4107439815998077,0.0907924175262451,0.0590796433389186,2.0683140754699707,Africa
Palestinian Territories,4.51669979095459,0.6460618376731873,0.8185746669769287,0.433748185634613,0.3300917148590088,0.0819539800286293,0.075267843902111,2.1310086250305176,Asia
Myanmar,4.42579984664917,0.6657741665840149,0.7127127051353455,0.3408975899219513,0.6009678840637207,0.5199297666549683,0.1784397810697555,1.4070308208465576,Asia
Jordan,4.394599914550781,0.8897735476493835,0.6853954792022705,0.5833587646484375,0.4545226097106933,0.0791702345013618,0.1496649533510208,1.552751064300537,Asia
Chad,4.355400085449219,0.2545839548110962,0.3530394434928894,0.0,0.2395687103271484,0.2149422466754913,0.0844569355249404,3.208782196044922,Africa
Sri Lanka,4.324999809265137,0.9904955625534058,0.8198546767234802,0.5927727222442627,0.5593722462654114,0.2393975108861923,0.0486344657838344,1.0745108127593994,Asia
Swaziland,4.30810022354126,0.8489258885383606,0.6932052373886108,0.0741750001907348,0.3225506842136383,0.0673795640468597,0.1473653465509414,2.1545329093933105,Africa
Comoros,4.288599967956543,0.4875239431858063,0.367373377084732,0.2793918550014496,0.2018290013074875,0.2411823123693466,0.1012200564146041,2.610100269317627,Africa
Egypt,4.282700061798096,0.9542425274848938,0.6469902992248535,0.4258024990558624,0.4463527798652649,0.0691732838749885,0.0921931192278862,1.6479389667510986,Africa
Ethiopia,4.274700164794922,0.369729608297348,0.6788085699081421,0.3313747644424438,0.4506741464138031,0.2414661943912506,0.1140314415097236,2.088596820831299,Africa
Mauritania,4.227399826049805,0.6660717129707336,0.7487669587135315,0.273457258939743,0.2183928787708282,0.1185628548264503,0.1329210698604583,2.0692670345306396,Africa
Madagascar,4.208499908447266,0.2658814787864685,0.502705991268158,0.3410077691078186,0.2073711603879928,0.1846207529306411,0.0868545025587081,2.6200110912323,Africa
Togo,4.106800079345703,0.2540275454521179,0.2394933849573135,0.2027124613523483,0.2891717553138733,0.2085371762514114,0.1065551787614822,2.8063154220581055,Africa
Zambia,4.073400020599365,0.5275959968566895,0.5517850518226624,0.23089599609375,0.486917495727539,0.2274535447359085,0.073920227587223,1.97485089302063,Africa
Sierra Leone,3.849400043487549,0.2789907157421112,0.3771239817142486,0.099918894469738,0.4081610739231109,0.2427666187286377,0.0465280637145042,2.395932674407959,Africa
India,3.8189001083374023,0.7406192421913147,0.3162298500537872,0.3828208744525909,0.6222656965255737,0.2462446987628936,0.105628952383995,1.4051156044006348,Asia
Burundi,3.7753000259399414,0.0,0.06247328966856,0.1550180912017822,0.2976396083831787,0.1723979860544204,0.2119852155447006,2.8757688999176025,Africa
Yemen,3.657900094985962,0.3294974863529205,0.8311890959739685,0.2722286581993103,0.2681999504566192,0.0922671556472778,0.0886791199445724,1.7758731842041016,Asia
Tanzania,3.623199939727783,0.4333081245422363,0.5395141243934631,0.2998630106449127,0.5492643117904663,0.3074494004249573,0.2310843616724014,1.2627263069152832,Africa
Haiti,3.614900112152099,0.2941065728664398,0.1732668876647949,0.2274564057588577,0.2574906051158905,0.4629477262496948,0.1392114609479904,2.060448408126831,South America
Malawi,3.5999999046325684,0.1125684604048729,0.1676138192415237,0.2982420325279236,0.4842445850372314,0.2130247205495834,0.1340993493795395,2.1901979446411133,Africa
Lesotho,3.5118000507354736,0.450848251581192,0.7305609583854675,0.0069918790832161,0.4054553210735321,0.1028193980455398,0.0152839096263051,1.7998207807540894,Africa
Botswana,3.4665000438690186,1.0991977453231812,0.7244781851768494,0.3398677110671997,0.5386261940002441,0.0273939240723848,0.088467814028263,0.6484599113464355,Africa
Rwanda,3.4147000312805176,0.3636244535446167,0.2021831721067428,0.406968891620636,0.626681387424469,0.2274566441774368,0.4926692843437195,1.095149040222168,Africa
Zimbabwe,3.1447999477386475,0.4567241668701172,0.6485522985458374,0.2432303130626678,0.3589070439338684,0.1570878475904464,0.0754712000489234,1.2048451900482178,Africa
Afghanistan,2.522900104522705,0.3701199293136596,0.0,0.1264400035142898,0.0,0.1216411516070365,0.0095690926536917,1.8951408863067627,Asia
