country,happiness_score,gdp_per_capita,social_support,health,freedom,generosity,corruption,dystopia_residual,continent
Germany,7.03410005569458,1.9237384796142576,1.0875364542007446,0.7759007811546326,0.5851035714149475,0.1625509113073349,0.3576056063175201,2.1416497230529785,Europe
Canada,7.025100231170654,1.8864532709121704,1.18776273727417,0.7831433415412903,0.658886194229126,0.2169653922319412,0.3682062327861786,1.9236388206481936,North America
United States,6.976799964904785,1.9823453426361084,1.1816372871398926,0.6281335353851318,0.5742728114128113,0.2200416177511215,0.1767122149467468,2.213618278503418,North America
United Kingdom,6.942500114440918,1.8671802282333376,1.1430999040603638,0.7499578595161438,0.5965437293052673,0.2890751957893371,0.3291866481304168,1.9674549102783203,Europe
Czechia,6.9197998046875,1.8150155544281008,1.2600810527801514,0.7150060534477234,0.6603860259056091,0.1584600359201431,0.0482070073485374,2.2626395225524902,Europe
Belgium,6.804999828338623,1.9072577953338623,1.1061527729034424,0.7636563181877136,0.4919430017471313,0.0493561327457428,0.2035411447286605,2.2831368446350098,Europe
France,6.686699867248535,1.862690567970276,1.2186006307601929,0.8076454401016235,0.5671940445899963,0.0698990821838378,0.2656324803829193,1.8949899673461912,Europe
Bahrain,6.646900177001953,1.8539786338806152,1.0289300680160522,0.6248905062675476,0.6929103136062622,0.1992599964141845,0.1545918583869934,2.092353343963623,Asia
Slovenia,6.630099773406982,1.80962073802948,1.2490571737289429,0.7694127559661865,0.6845259666442871,0.1178140193223953,0.1147523671388626,1.8848772048950195,Europe
Costa Rica,6.581999778747559,1.5842736959457395,1.054443597793579,0.7442119717597961,0.6613852977752686,0.0889740139245987,0.1024052947759628,2.3462867736816406,South America
United Arab Emirates,6.576000213623047,1.998103141784668,0.9795715808868408,0.6327618956565857,0.7020320296287537,0.2037053108215332,0.2504412233829498,1.809410095214844,Asia
Saudi Arabia,6.522799968719482,1.869549036026001,1.09208345413208,0.5768461227416992,0.6507883667945862,0.0784182623028755,0.1803727895021438,2.0747365951538086,Asia
Taiwan Province of China,6.512499809265137,1.8968870639801023,1.0952037572860718,0.7326737642288208,0.5422512888908386,0.0750326290726661,0.1682404279708862,2.0021910667419434,Asia
Singapore,6.480199813842773,2.148613929748535,1.127399444580078,0.8508744239807129,0.6715790629386902,0.1626960039138794,0.5868280529975891,0.9321718215942384,Asia
Romania,6.4770002365112305,1.7188928127288818,1.0061519145965576,0.6554091572761536,0.6052556037902832,0.0392720475792884,0.0061435084789991,2.445876121520996,Europe
Spain,6.47629976272583,1.8080835342407229,1.211014986038208,0.8083633184432983,0.5049465894699097,0.101461537182331,0.1490138918161392,1.89337158203125,Europe
Uruguay,6.473599910736084,1.6145362854003906,1.1796176433563232,0.6720983982086182,0.6649817228317261,0.1026144102215766,0.2652441263198852,1.97449254989624,South America
Italy,6.466700077056885,1.834216833114624,1.0517305135726929,0.8011638522148132,0.4124963581562042,0.0853471308946609,0.0592584982514381,2.22244930267334,Europe
Kosovo,6.455100059509277,1.3621175289154053,0.9493407011032104,0.5694798827171326,0.5988550186157227,0.3091844320297241,0.035009104758501,2.631157159805298,Europe
Malta,6.446899890899658,1.8382794857025144,1.168923258781433,0.7889099717140198,0.6791720986366272,0.1742989420890808,0.1658427417278289,1.631462574005127,Europe
Lithuania,6.4456000328063965,1.803929567337036,1.203661322593689,0.6592584848403931,0.4956596195697784,0.0532419793307781,0.0769382119178772,2.152947425842285,Europe
Slovakia,6.390699863433838,1.736467957496643,1.231731653213501,0.7073143124580383,0.4786492884159088,0.117824986577034,0.0245377719402313,2.09413480758667,Europe
Estonia,6.340799808502197,1.7934857606887815,1.2323181629180908,0.7275119423866272,0.68930983543396,0.1229318976402282,0.332884669303894,1.4423422813415527,Europe
Panama,6.309100151062012,1.7148849964141846,1.1065844297409058,0.709470808506012,0.5923488140106201,0.0488565564155578,0.0512900277972221,2.085679054260254,South America
Brazil,6.292799949645996,1.4618858098983765,1.0441974401474,0.6145867109298706,0.5463461875915527,0.1310411244630813,0.1342778652906417,2.360506772994995,South America
Guatemala*,6.262199878692627,1.2736423015594482,0.8310883045196533,0.5221021771430969,0.6621544361114502,0.1122329458594322,0.1147893443703651,2.7461655139923096,America
Kazakhstan,6.234099864959717,1.6679818630218506,1.2201673984527588,0.6112638115882874,0.5835369825363159,0.1337936967611313,0.1571413874626159,1.8602371215820312,Asia
Cyprus,6.220900058746338,1.8150652647018433,0.90931499004364,0.8191651701927185,0.4481463432312011,0.1233266219496727,0.0617797039449214,2.044133186340332,Asia
Latvia,6.1803998947143555,1.731594204902649,1.220850944519043,0.6374402046203613,0.5020811557769775,0.0752844214439392,0.0904914364218711,1.9226579666137695,Europe
Serbia,6.177999973297119,1.5497493743896484,1.085569143295288,0.6583009362220764,0.5458604693412781,0.2186394184827804,0.088397316634655,2.031452178955078,Europe
Chile,6.171800136566162,1.651358127593994,1.079747200012207,0.7484585046768188,0.4600219428539276,0.1236724182963371,0.0685937702655792,2.0399889945983887,South America
Nicaragua,6.164599895477295,1.104727864265442,1.029070258140564,0.6165152192115784,0.6167458891868591,0.167807787656784,0.2118580937385559,2.4178876876831055,South America
Mexico,6.127600193023682,1.5515265464782717,0.8856733441352844,0.6230612993240356,0.6213710308074951,0.0918761864304542,0.1152277290821075,2.23891019821167,North America
Croatia,6.125199794769287,1.7053600549697876,1.1832774877548218,0.7087388634681702,0.5346104502677917,0.1091454401612281,0.0,1.884073257446289,Europe
Poland,6.122799873352051,1.757504105567932,1.1735914945602417,0.7116442322731018,0.5229921340942383,0.1241771504282951,0.1401177197694778,1.692728042602539,Europe
El Salvador,6.119999885559082,1.2648930549621582,0.7678723931312561,0.6068511605262756,0.6659149527549744,0.0886755809187889,0.2118375748395919,2.513952255249023,South America
Kuwait*,6.106100082397461,1.903865098953247,0.9832875728607178,0.7470964789390564,0.6173350811004639,0.0869541987776756,0.1466420590877533,1.6209392547607422,Asia
Hungary,6.085899829864502,1.747837781906128,1.2325856685638428,0.6676573753356934,0.48464435338974,0.0776904374361038,0.0638839751482009,1.8116374015808103,Europe
Mauritius,6.071100234985352,1.5911095142364502,1.1163902282714844,0.5675454139709473,0.5894469022750854,0.1308534890413284,0.1069611832499504,1.9688191413879397,Africa
Uzbekistan,6.062699794769287,1.2191461324691772,1.091555953025818,0.5997484922409058,0.7156714200973511,0.2831294536590576,0.2404218465089798,1.913071632385254,Asia
Japan,6.038899898529053,1.8345048427581787,1.0893537998199463,0.8660697937011719,0.5365419387817383,0.0071665430441498,0.2181957960128784,1.4870305061340332,Asia
Honduras,6.02209997177124,1.1112792491912842,0.8850036859512329,0.5545865297317505,0.5821523070335388,0.2019959390163421,0.0764882862567901,2.610586404800415,South America
Portugal,6.016300201416016,1.759892225265503,1.078463077545166,0.7766397595405579,0.6546880602836609,0.0163303520530462,0.0391657724976539,1.6911158561706543,Europe
Argentina,5.9670000076293945,1.5916556119918823,1.101975917816162,0.6619763970375061,0.5553756952285767,0.0805148184299469,0.0849260315299034,1.8905558586120603,South America
Greece,5.948200225830078,1.7030614614486694,0.980382800102234,0.773688793182373,0.2491647452116012,0.014922902919352,0.1083365604281425,2.1185991764068604,Europe
South Korea,5.935100078582764,1.8510887622833252,0.8857672810554504,0.8414944410324097,0.4138626456260681,0.111005038022995,0.1760652810335159,1.6558270454406738,Asia
Philippines,5.903600215911865,1.2676912546157837,0.9119067192077636,0.5139776468276978,0.6784930229187012,0.1072913482785224,0.1416739821434021,2.282597780227661,Asia
Thailand,5.891200065612793,1.5350263118743896,1.0955945253372192,0.6968042850494385,0.6166512966156006,0.3209993243217468,0.0260370820760726,1.6001362800598145,Asia
Moldova,5.856800079345703,1.4173669815063477,1.0084724426269531,0.596850574016571,0.5612049102783203,0.1023062691092491,0.0284885745495557,2.1421079635620117,Europe
Jamaica,5.849599838256836,1.2958128452301023,1.0448073148727417,0.6461374759674072,0.5668863654136658,0.0796772912144661,0.0526792518794536,2.16361927986145,South America
Kyrgyzstan,5.828499794006348,1.0685728788375854,1.109461784362793,0.6379151344299316,0.6930596232414246,0.2081545740365982,0.0247791018337011,2.086512804031372,Asia
Belarus*,5.821499824523926,1.5619453191757202,1.15654194355011,0.6288302540779114,0.3418358862400055,0.0395503975450992,0.2820110619068146,1.8107380867004397,Europe
Colombia,5.780600070953369,1.451734185218811,0.9286164045333862,0.720436155796051,0.5450152158737183,0.0871150940656662,0.0767243728041648,1.9709463119506836,South America
Bosnia and Herzegovina,5.76800012588501,1.4682552814483645,1.0680179595947266,0.6648434996604919,0.4481370151042938,0.2439352571964264,0.0055048023350536,1.8692753314971924,Europe
Mongolia,5.760700225830078,1.3929768800735474,1.1974509954452517,0.4672314524650574,0.3978268206119537,0.2471412122249603,0.0592393577098846,1.998868703842163,Asia
Dominican Republic,5.737199783325195,1.5375359058380127,1.002897024154663,0.5767497420310974,0.606073796749115,0.0840449705719947,0.1786682456731796,1.7512781620025637,South America
Malaysia,5.711299896240234,1.68926203250885,0.9376586079597472,0.6198279857635498,0.6542719006538391,0.2131580561399459,0.1256491988897323,1.4714970588684082,Asia
Bolivia,5.600299835205078,1.2558046579360962,0.8798621296882629,0.5552874207496643,0.6268607378005981,0.1116298735141754,0.064180664718151,2.1067111492156982,South America
China,5.585299968719482,1.5084460973739624,0.9583731293678284,0.7045094966888428,0.656482458114624,0.0992905125021934,0.1422563195228576,1.5159173011779783,Asia
Paraguay,5.5782999992370605,1.4085841178894043,1.1302772760391235,0.6244637966156006,0.6288774609565735,0.1712423712015152,0.0593643449246883,1.555448055267334,South America
Peru,5.559100151062012,1.3974946737289429,0.8646109104156494,0.7348531484603882,0.5452592372894287,0.0895951017737388,0.0369969941675663,1.8903138637542725,South America
Montenegro,5.546800136566162,1.5733555555343628,1.0233640670776367,0.6590551137924194,0.460230141878128,0.1347978413105011,0.0770100206136703,1.6189701557159424,Europe
Ecuador,5.533299922943115,1.3516987562179563,0.87916100025177,0.708149254322052,0.5647234916687012,0.0803212076425552,0.0831145420670509,1.8661065101623535,South America
Vietnam,5.485000133514404,1.2522993087768557,0.9315484166145324,0.6108152866363525,0.7069714069366455,0.1429642289876938,0.1053376868367195,1.7350594997406006,Asia
Turkmenistan*,5.474299907684326,1.4843127727508545,1.3189550638198853,0.5163330435752869,0.6489843726158142,0.3142988681793213,0.031604629009962,1.159811019897461,Asia
North Cyprus*,5.466599941253662,1.8150652647018433,0.8880544304847717,0.8191651701927185,0.5226932764053345,0.1302663087844848,0.2130328565835952,1.0783376693725586,
Russia,5.458600044250488,1.6847054958343506,1.0951956510543823,0.5862349271774292,0.4014016687870025,0.1172282844781875,0.0798202380537986,1.4940247535705566,Europe
Hong Kong S.A.R. of China,5.424799919128418,1.957329511642456,0.9542672038078308,0.9418286681175232,0.4003404676914215,0.1467223614454269,0.3827511966228485,0.6415553092956543,Asia
Armenia,5.398600101470947,1.4341225624084473,0.8199043869972229,0.6681329011917114,0.5576069951057434,0.0544901303946971,0.2099013030529022,1.6544222831726074,Asia
Tajikistan,5.377099990844727,0.9664257168769836,1.0051751136779783,0.517663836479187,0.571535587310791,0.1175773963332176,0.3039129674434662,1.8947632312774656,Asia
Nepal,5.376500129699707,0.9844930171966552,0.7837649583816528,0.4992280006408691,0.5185115337371826,0.2367559224367141,0.1298040598630905,2.223912239074707,Asia
Bulgaria,5.3709001541137695,1.6249457597732544,1.1628960371017456,0.6403149962425232,0.562840461730957,0.1232745125889778,0.0212211403995752,1.2354192733764648,Europe
Libya*,5.3302001953125,1.475775957107544,0.94259375333786,0.6057538390159607,0.4765428602695465,0.1059591025114059,0.1794342100620269,1.5441625118255615,Africa
Indonesia,5.23960018157959,1.3819719552993774,0.882904052734375,0.5392173528671265,0.6202617883682251,0.4679258465766907,0.0472941920161247,1.3000507354736328,Asia
Ivory Coast,5.234600067138672,1.094041109085083,0.4424029290676117,0.3223756849765777,0.4510815739631653,0.1489081233739853,0.123703196644783,2.6520802974700928,Africa
North Macedonia,5.198999881744385,1.5046250820159912,0.8626294136047363,0.6373797059059143,0.48750039935112,0.2151232212781906,0.0310017652809619,1.460712194442749,Europe
Albania,5.198800086975098,1.4385340213775637,0.6457356810569763,0.7189506888389587,0.5109162330627441,0.1383862644433975,0.0283806268125772,1.717909812927246,Europe
South Africa,5.193900108337402,1.424950122833252,1.0882340669631958,0.3612483143806457,0.4421205520629883,0.0888658091425895,0.0460397340357303,1.7424719333648682,Africa
Azerbaijan*,5.173399925231934,1.4579789638519287,1.093034744262695,0.5596011877059937,0.6008951663970947,0.0234291162341833,0.3406610190868377,1.097789287567139,Asia
Gambia*,5.163599967956543,0.7848303318023682,0.6205543279647827,0.3692214488983154,0.3673870265483856,0.3880315721035003,0.1025319993495941,2.5310704708099365,Africa
Bangladesh,5.1554999351501465,1.0602563619613647,0.6137131452560425,0.5806912779808044,0.6222731471061707,0.1249363422393798,0.1867043673992157,1.9669315814971924,Asia
Laos,5.1402997970581055,1.2387919425964355,0.6542576551437378,0.4786238670349121,0.6790623068809509,0.1965337842702865,0.1839979887008667,1.7090027332305908,Asia
Algeria,5.122300148010254,1.362782001495361,0.9696173667907716,0.6431504487991333,0.1459854394197464,0.106462612748146,0.1498463749885559,1.744494915008545,Africa
Liberia*,5.121500015258789,0.6356145143508911,0.6700066924095154,0.3086460828781128,0.4053776860237121,0.1778694987297058,0.0795585140585899,2.844388008117676,Africa
Ukraine,5.084099769592285,1.4112961292266846,1.0805567502975464,0.5832998156547546,0.4730083048343658,0.1883544027805328,0.016815461218357,1.330737829208374,Europe
Congo,5.075200080871582,0.950382649898529,0.4051604866981506,0.3552222549915313,0.4308602213859558,0.1300433874130249,0.145643875002861,2.6579272747039795,Afria
Morocco,5.059899806976318,1.2079977989196775,0.2677810788154602,0.5653759241104126,0.4923076629638672,0.0201665144413709,0.1017072424292564,2.4046075344085693,Africa
Mozambique,5.048299789428711,0.5782877802848816,0.6596840023994446,0.1910804808139801,0.5929921865463257,0.1851261854171753,0.199687048792839,2.6414153575897217,Africa
Cameroon,5.047599792480469,0.9680230617523192,0.6716996431350708,0.3166263699531555,0.3971286118030548,0.1517823934555053,0.0735725611448288,2.46875,Africa
Senegal,5.04610013961792,0.9327192902565002,0.5297720432281494,0.4471515417098999,0.4936968088150024,0.1434032171964645,0.0806675404310226,2.4187207221984863,Africa
Niger*,5.003499984741211,0.5698729753494263,0.5600710511207581,0.3259533047676086,0.5713254809379578,0.1646284908056259,0.1448130756616592,2.666879892349243,Africa
Georgia,4.973199844360352,1.4672424793243408,0.6117153763771057,0.5948413014411926,0.5079331398010254,0.0,0.2082571983337402,1.5831689834594729,Asia
Gabon,4.9583001136779785,1.4592005014419556,0.7377017736434937,0.3957011997699737,0.3431932330131531,0.0322732776403427,0.0986150652170181,1.891601324081421,Africa
Iraq,4.940899848937988,1.2887792587280271,0.6823609471321106,0.5542571544647217,0.3284466564655304,0.1467288136482238,0.045941274613142,1.8943524360656736,Asia
Venezuela,4.92549991607666,0.0,0.9678928256034852,0.5777590274810791,0.2826734185218811,0.2252623438835144,0.0816315189003944,2.7902932167053223,South America
Guinea,4.890500068664551,0.8481511473655701,0.5663941502571106,0.2749532163143158,0.3338097333908081,0.2137715965509414,0.1156004667282104,2.5378012657165527,South America
Iran,4.887899875640869,1.4097338914871216,0.7406527400016785,0.6417500972747803,0.2813448011875152,0.240984559059143,0.1464152932167053,1.4269888401031494,Asia
Ghana,4.872000217437744,1.1115119457244873,0.5949505567550659,0.4088703691959381,0.4995107352733612,0.2295379787683487,0.055579662322998,1.9720609188079832,Africa
Turkey,4.744200229644775,1.7068283557891846,0.8652169704437256,0.7018067836761475,0.2090609669685363,0.0872268974781036,0.1149609237909317,1.0591151714324951,Asia
Burkina Faso,4.670499801635742,0.7791023850440979,0.5649209022521973,0.3196865022182464,0.382119208574295,0.1864529252052307,0.1255418360233307,2.31262731552124,Africa
Cambodia,4.6402997970581055,1.0191460847854614,0.7320998311042786,0.5048215985298157,0.7400385737419128,0.1659489572048187,0.0679185539484024,1.4103124141693115,Asia
Benin,4.623199939727783,0.9317342042922974,0.0637338533997535,0.3345975577831268,0.4788248240947723,0.1267226636409759,0.229652389883995,2.4578986167907715,Africa
Comoros*,4.60860013961792,0.8993876576423645,0.4761405885219574,0.4240278005599975,0.1853092461824417,0.1945028454065323,0.1253261119127273,2.303922176361084,Africa
Uganda,4.60260009765625,0.7771909832954407,0.8752675652503967,0.417612761259079,0.4022944569587707,0.2219702154397964,0.0662830919027328,1.841970443725586,Africa
Nigeria,4.552000045776367,1.0794718265533447,0.7321566939353943,0.2998833358287811,0.4443625807762146,0.1745624989271164,0.0375305227935314,1.784003496170044,Africa
Kenya,4.543000221252441,1.031548261642456,0.60507732629776,0.40100958943367,0.4399681389331817,0.3217529356479645,0.0821529179811477,1.661447286605835,Africa
Tunisia,4.515999794006348,1.349854588508606,0.5963210463523865,0.6562386155128479,0.3158966600894928,0.0288959052413702,0.0291358008980751,1.5397043228149414,Africa
Pakistan,4.5157999992370605,1.048730492591858,0.4125775396823883,0.3740493059158325,0.4477695524692535,0.1810466349124908,0.1116888597607612,1.9398927688598633,Asia
Palestinian Territories*,4.482500076293945,1.147925615310669,0.9572246074676514,0.5206599235534668,0.3363785147666931,0.0731560960412025,0.0794472023844719,1.3677453994750977,Asia
Mali,4.479000091552734,0.7915929555892944,0.4831300675868988,0.311049073934555,0.3497831523418426,0.1284190118312835,0.0422735586762428,2.372769355773926,Africa
Namibia,4.459400177001953,1.2923872470855713,0.8771694302558899,0.3540918529033661,0.3839171528816223,0.0667128190398216,0.0708409994840622,1.4142963886260986,Africa
Eswatini,4.396100044250488,1.2736265659332275,0.7862652540206909,0.1968819499015808,0.2592495679855346,0.037637859582901,0.154094249010086,1.688359260559082,Africa
Myanmar,4.394199848175049,1.038498044013977,0.8290084600448608,0.4908556342124939,0.5129566788673401,0.45215505361557,0.1937917470932006,0.8768932819366455,Asia
Sri Lanka,4.362199783325195,1.415481686592102,0.9336079359054564,0.6604943871498108,0.5289205312728882,0.1497242599725723,0.0785673409700393,0.5953545570373535,Asia
Madagascar*,4.339099884033203,0.6703334450721741,0.6445609331130981,0.3778750598430633,0.2020506709814071,0.1429670304059982,0.1535177826881408,2.147782564163208,Africa
Egypt,4.287700176239014,1.388134479522705,0.7323397397994995,0.5475977659225464,0.4689860045909881,0.0406542643904686,0.2543814182281494,0.8556003570556641,Africa
Chad*,4.250800132751465,0.661557674407959,0.5062879323959351,0.2249943017959594,0.180286630988121,0.1815919578075409,0.0769461020827293,2.419134616851806,Africa
Ethiopia,4.241499900817871,0.7880569100379944,0.8089874386787415,0.4565162062644958,0.4724510014057159,0.2046001553535461,0.1358271241188049,1.3750920295715332,Africa
Yemen*,4.196899890899658,0.6914390921592712,1.0425920486450195,0.383644163608551,0.3295888006687164,0.0903874635696411,0.0978846177458763,1.5613765716552734,Asia
Mauritania*,4.152599811553955,1.100187063217163,0.864883303642273,0.4499886035919189,0.3039368093013763,0.0883642435073852,0.1384682804346084,1.2067911624908447,Africa
Jordan,4.152100086212158,1.323523998260498,0.7241126298904419,0.6749829053878784,0.4758279621601105,0.0578777566552162,0.2003200352191925,0.6954586505889893,Asia
Togo,4.112299919128418,0.7711066007614136,0.3215048611164093,0.3597058057785034,0.2917749881744385,0.1744093000888824,0.1324163079261779,2.061372995376587,Africa
India,3.777100086212158,1.16701340675354,0.3755294382572174,0.4714049100875854,0.6471344828605652,0.1978944391012191,0.1233182474970817,0.7948040962219238,Asia
Zambia,3.75979995727539,0.9301825165748596,0.5772325992584229,0.3064526319503784,0.5252918004989624,0.2027806639671325,0.0829059928655624,1.1349446773529053,Africa
Malawi,3.750400066375733,0.6478205323219299,0.2792975604534149,0.388209581375122,0.4769394993782043,0.1401967853307724,0.1570421308279037,1.660938739776611,Africa
Tanzania,3.702399969100952,0.8484562635421753,0.5970168709754944,0.4254571795463562,0.5777864456176758,0.248356893658638,0.2704537510871887,0.7348926067352295,Africa
Sierra Leone,3.5739998817443848,0.6857039332389832,0.4160540401935577,0.2728437185287475,0.387028694152832,0.2022805511951446,0.0545014403760433,1.555555820465088,Africa
Lesotho*,3.5118000507354736,0.8386673331260681,0.8479581475257874,0.0,0.418751060962677,0.0760673284530639,0.0184000544250011,1.311936616897583,Africa
Botswana*,3.471100091934204,1.5025898218154907,0.8154734373092651,0.2798006534576416,0.571353018283844,0.0124591356143355,0.101992517709732,0.1874163150787353,Africa
Rwanda*,3.268199920654297,0.785251796245575,0.132697582244873,0.4615268409252167,0.6214788556098938,0.1866620182991027,0.5442358255386353,0.5362992286682129,Africa
Zimbabwe,2.9951000213623047,0.9466041326522828,0.6904597878456116,0.2700861990451813,0.3292033672332763,0.106265015900135,0.1049427837133407,0.5475285053253174,Africa
Lebanon,2.9553000926971436,1.3920683860778809,0.4979985356330871,0.6309643387794495,0.1027986481785774,0.0821912959218025,0.0337609462440013,0.2155368328094482,Asia
Afghanistan,2.4038000106811523,0.757993757724762,0.0,0.2886260449886322,0.0,0.08887280523777,0.0048816669732332,1.263403058052063,Asia
