LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
266,Country/Area,911.0,Gabon,1040.772,1000.217,2040.989,7.921
678,Country/Area,911.0,Sao Tome and Principe,99.847,100.444,200.291,208.636
12,Country/Area,912.0,Algeria,20476.385,19543.144,40019.529,16.803
818,Country/Area,912.0,Egypt,50313.586,49283.756,99597.342,100.053
434,Country/Area,912.0,Libya,3338.941,3192.878,6531.819,3.897
504,Country/Area,912.0,Morocco,17458.434,17149.154,34607.588,77.543
729,Country/Area,912.0,Sudan,19881.275,20143.157,40024.431,22.676
788,Country/Area,912.0,Tunisia,5671.801,5730.463,11402.264,73.359
732,Country/Area,912.0,Western Sahara,267.484,218.738,486.222,1.828
72,Country/Area,913.0,Botswana,1094.542,1108.732,2203.273,3.888
748,Country/Area,913.0,Eswatini,556.28,586.532,1142.813,65.819
426,Country/Area,913.0,Lesotho,1022.731,1081.88,2104.611,69.322
516,Country/Area,913.0,Namibia,1152.649,1221.651,2374.3,2.884
710,Country/Area,913.0,South Africa,27529.271,29194.266,56723.537,46.464
204,Country/Area,914.0,Benin,5676.385,5684.296,11360.681,100.751
854,Country/Area,914.0,Burkina Faso,9332.364,9445.123,18777.487,68.631
132,Country/Area,914.0,Cabo Verde,259.334,253.059,512.394,127.145
384,Country/Area,914.0,Côte d'Ivoire,12966.287,12280.056,25246.342,79.391
270,Country/Area,914.0,Gambia,1105.721,1118.808,2224.529,219.815
288,Country/Area,914.0,Ghana,14339.499,14356.568,28696.068,126.114
324,Country/Area,914.0,Guinea,5776.303,5990.766,11767.07,47.888
624,Country/Area,914.0,Guinea-Bissau,878.606,907.85,1786.457,63.53
430,Country/Area,914.0,Liberia,2319.372,2340.059,4659.431,48.374
466,Country/Area,914.0,Mali,9386.619,9206.403,18593.022,15.238
478,Country/Area,914.0,Mauritania,1932.362,2033.596,3965.959,3.848
562,Country/Area,914.0,Niger,10120.327,9819.171,19939.498,15.741
566,Country/Area,914.0,Nigeria,96153.144,94518.735,190671.878,209.352
654,Country/Area,914.0,Saint Helena,2.912,2.593,5.505,14.115
686,Country/Area,914.0,Senegal,7286.797,7306.533,14593.331,75.798
694,Country/Area,914.0,Sierra Leone,3501.912,3535.743,7037.655,98.099
768,Country/Area,914.0,Togo,3845.519,3817.677,7663.195,140.893
398,Country/Area,5500.0,Kazakhstan,8667.148,9417.021,18084.169,6.699
417,Country/Area,5500.0,Kyrgyzstan,2983.28,3018.602,6001.882,31.292
762,Country/Area,5500.0,Tajikistan,4213.493,4430.347,8643.84,60.404
795,Country/Area,5500.0,Turkmenistan,3044.615,3171.155,6215.77,13.227
860,Country/Area,5500.0,Uzbekistan,15481.66,15267.686,30749.346,72.283
156,Country/Area,906.0,China,714291.689,681842.484,1396134.174,145.431
344,Country/Area,906.0,"China, Hong Kong SAR",3364.673,4001.737,7366.409,6702.829
446,Country/Area,906.0,"China, Macao SAR",292.908,329.271,622.179,19443.094
158,Country/Area,906.0,"China, Taiwan Province of China",11769.051,11760.203,23529.254,664.48
408,Country/Area,906.0,Dem. People's Republic of Korea,12562.727,13012.623,25575.35,212.402
392,Country/Area,906.0,Japan,62204.439,65071.433,127275.872,337.759
496,Country/Area,906.0,Mongolia,1475.62,1500.905,2976.526,1.911
410,Country/Area,906.0,Republic of Korea,25576.742,25407.17,50983.912,515.286
4,Country/Area,5501.0,Afghanistan,17099.52,16732.244,33831.764,52.105
50,Country/Area,5501.0,Bangladesh,78528.055,80855.124,159383.179,1224.423
64,Country/Area,5501.0,Bhutan,398.67,341.949,740.618,19.29
356,Country/Area,5501.0,India,686298.736,641725.761,1328024.498,446.667
364,Country/Area,5501.0,Iran (Islamic Republic of),42109.315,40510.047,82619.362,50.726
462,Country/Area,5501.0,Maldives,252.833,175.321,428.154,1427.18
524,Country/Area,5501.0,Nepal,13420.011,14403.619,27823.629,189.044
586,Country/Area,5501.0,Pakistan,111191.288,106099.595,217290.883,281.874
144,Country/Area,5501.0,Sri Lanka,10537.979,11191.992,21729.971,346.543
96,Country/Area,920.0,Brunei Darussalam,223.684,198.528,422.212,73.237
116,Country/Area,920.0,Cambodia,7629.18,7994.071,15623.251,86.3
360,Country/Area,920.0,Indonesia,131513.675,130285.574,261799.249,137.001
418,Country/Area,920.0,Lao People's Democratic Republic,3421.845,3379.8,6801.645,29.47
458,Country/Area,920.0,Malaysia,16350.477,14882.321,31232.798,95.063
104,Country/Area,920.0,Myanmar,25499.589,25589.466,51089.056,78.203
608,Country/Area,920.0,Philippines,52836.545,52476.447,105312.992,351.043
702,Country/Area,920.0,Singapore,2887.448,2637.892,5525.34,8089.809
764,Country/Area,920.0,Thailand,34684.565,35856.23,70540.795,138.074
626,Country/Area,920.0,Timor-Leste,612.683,592.449,1205.131,81.044
704,Country/Area,920.0,Viet Nam,45295.954,47527.3,92823.254,296.173
51,Country/Area,922.0,Armenia,1343.842,1577.335,2921.177,102.627
31,Country/Area,922.0,Azerbaijan,4724.206,5028.644,9752.85,117.99
48,Country/Area,922.0,Bahrain,846.871,522.779,1369.65,1749.234
196,Country/Area,922.0,Cyprus,616.0,603.502,1219.502,131.981
268,Country/Area,922.0,Georgia,1766.794,2024.778,3791.573,54.563
368,Country/Area,922.0,Iraq,18779.104,18781.431,37560.535,86.519
376,Country/Area,922.0,Israel,3990.883,4062.026,8052.908,372.079
400,Country/Area,922.0,Jordan,4951.939,4592.79,9544.729,107.493
414,Country/Area,922.0,Kuwait,2252.69,1581.764,3834.454,215.201
422,Country/Area,922.0,Lebanon,3218.011,3254.458,6472.469,632.695
512,Country/Area,922.0,Oman,2710.776,1474.119,4184.895,13.521
634,Country/Area,922.0,Qatar,1827.199,600.131,2427.331,209.505
682,Country/Area,922.0,Saudi Arabia,18815.81,11159.128,29974.938,13.944
275,Country/Area,922.0,State of Palestine,2243.738,2277.827,4521.565,751.091
760,Country/Area,922.0,Syrian Arab Republic,9758.285,9666.333,19424.618,105.735
792,Country/Area,922.0,Türkiye,40105.684,39908.542,80014.226,103.968
784,Country/Area,922.0,United Arab Emirates,5637.236,3037.396,8674.633,122.137
887,Country/Area,922.0,Yemen,15808.915,15350.464,31159.379,59.017
112,Country/Area,923.0,Belarus,4414.172,5073.122,9487.293,46.756
100,Country/Area,923.0,Bulgaria,3489.4,3688.117,7177.517,66.216
203,Country/Area,923.0,Czechia,5176.537,5347.88,10524.416,136.321
348,Country/Area,923.0,Hungary,4690.164,5149.047,9839.211,108.685
616,Country/Area,923.0,Poland,18553.765,19712.55,38266.314,124.974
498,Country/Area,923.0,Republic of Moldova,1525.707,1761.457,3287.164,99.969
642,Country/Area,923.0,Romania,9604.635,10266.385,19871.019,86.367
643,Country/Area,923.0,Russian Federation,67369.147,77938.469,145307.616,8.873
703,Country/Area,923.0,Slovakia,2642.755,2777.523,5420.278,110.543
804,Country/Area,923.0,Ukraine,21322.23,24462.666,45784.896,79.032
208,Country/Area,924.0,Denmark,2824.525,2859.176,5683.701,134.069
233,Country/Area,924.0,Estonia,615.534,699.042,1314.576,30.244
234,Country/Area,924.0,Faroe Islands,25.243,23.651,48.894,35.302
246,Country/Area,924.0,Finland,2696.843,2782.875,5479.717,18.122
831,Country/Area,924.0,Guernsey,30.811,31.426,62.237,972.461
352,Country/Area,924.0,Iceland,166.271,164.68,330.952,3.301
372,Country/Area,924.0,Ireland,2326.423,2376.064,4702.487,68.783
833,Country/Area,924.0,Isle of Man,41.435,42.158,83.593,146.142
832,Country/Area,924.0,Jersey,50.025,51.193,101.217,872.56
428,Country/Area,924.0,Latvia,907.806,1070.061,1977.867,31.785
440,Country/Area,924.0,Lithuania,1338.185,1567.58,2905.764,46.402
578,Country/Area,924.0,Norway,2611.894,2577.878,5189.771,17.059
752,Country/Area,924.0,Sweden,4901.707,4897.775,9799.481,24.057
826,Country/Area,924.0,United Kingdom,32064.103,33318.007,65382.11,269.349
8,Country/Area,925.0,Albania,1434.399,1464.233,2898.632,105.797
20,Country/Area,925.0,Andorra,36.505,35.669,72.174,153.561
70,Country/Area,925.0,Bosnia and Herzegovina,1672.168,1846.373,3518.541,68.726
191,Country/Area,925.0,Croatia,2014.755,2168.973,4183.729,74.848
292,Country/Area,925.0,Gibraltar,16.579,16.613,33.193,3319.25
300,Country/Area,925.0,Greece,5227.191,5593.712,10820.903,82.716
336,Country/Area,925.0,Holy See,0.274,0.299,0.572,1300.0
380,Country/Area,925.0,Italy,29403.014,31172.302,60575.316,204.664
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),874.685,904.335,1779.02,163.138
470,Country/Area,925.0,Malta,223.435,221.546,444.981,1412.637
499,Country/Area,925.0,Montenegro,302.618,325.526,628.145,45.478
807,Country/Area,925.0,North Macedonia,971.562,1008.804,1980.366,79.491
620,Country/Area,925.0,Portugal,4923.135,5447.132,10370.267,112.739
674,Country/Area,925.0,San Marino,16.434,17.467,33.901,555.754
688,Country/Area,925.0,Serbia,3417.618,3759.635,7177.253,93.532
705,Country/Area,925.0,Slovenia,1021.365,1038.582,2059.947,102.292
724,Country/Area,925.0,Spain,22979.318,23704.368,46683.686,92.93
40,Country/Area,926.0,Austria,4237.047,4406.991,8644.039,104.752
56,Country/Area,926.0,Belgium,5547.255,5728.079,11275.335,372.394
250,Country/Area,926.0,France,31416.099,33500.238,64916.336,117.734
276,Country/Area,926.0,Germany,40401.847,41675.704,82077.55,235.476
438,Country/Area,926.0,Liechtenstein,18.57,18.83,37.4,233.75
442,Country/Area,926.0,Luxembourg,285.56,283.976,569.536,219.898
492,Country/Area,926.0,Monaco,18.008,18.749,36.757,24669.128
528,Country/Area,926.0,Netherlands,8464.739,8642.694,17107.433,508.076
756,Country/Area,926.0,Switzerland,4098.434,4185.501,8283.934,207.14
660,Country/Area,915.0,Anguilla,6.966,7.244,14.21,161.472
28,Country/Area,915.0,Antigua and Barbuda,42.443,46.966,89.409,203.202
533,Country/Area,915.0,Aruba,49.419,54.765,104.184,578.803
44,Country/Area,915.0,Bahamas,186.028,199.319,385.346,71.92
52,Country/Area,915.0,Barbados,133.566,145.424,278.99,648.814
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",12.845,11.765,24.61,75.03
92,Country/Area,915.0,British Virgin Islands,16.39,18.107,34.498,224.01
136,Country/Area,915.0,Cayman Islands,30.727,30.916,61.642,255.778
192,Country/Area,915.0,Cuba,5593.658,5681.406,11275.065,105.613
531,Country/Area,915.0,Curaçao,76.308,90.305,166.612,392.953
212,Country/Area,915.0,Dominica,35.065,35.345,70.41,93.88
214,Country/Area,915.0,Dominican Republic,5203.14,5231.69,10434.829,215.993
308,Country/Area,915.0,Grenada,58.064,56.612,114.676,337.282
312,Country/Area,915.0,Guadeloupe,186.227,217.724,403.95,248.127
332,Country/Area,915.0,Haiti,5227.303,5295.939,10523.242,381.706
388,Country/Area,915.0,Jamaica,1389.648,1412.886,2802.534,258.775
474,Country/Area,915.0,Martinique,177.835,205.895,383.731,362.01
500,Country/Area,915.0,Montserrat,2.401,2.272,4.673,45.364
630,Country/Area,915.0,Puerto Rico,1677.974,1843.838,3521.811,405.178
652,Country/Area,915.0,Saint Barthélemy,5.06,4.53,9.59,435.909
659,Country/Area,915.0,Saint Kitts and Nevis,22.948,24.139,47.087,181.106
662,Country/Area,915.0,Saint Lucia,87.146,87.758,174.905,283.936
663,Country/Area,915.0,Saint Martin (French part),17.505,19.864,37.369,705.075
670,Country/Area,915.0,Saint Vincent and the Grenadines,55.033,51.926,106.96,274.256
534,Country/Area,915.0,Sint Maarten (Dutch part),17.979,19.493,37.471,1102.103
780,Country/Area,915.0,Trinidad and Tobago,705.534,723.654,1429.188,278.594
796,Country/Area,915.0,Turks and Caicos Islands,18.444,18.161,36.605,38.532
850,Country/Area,915.0,United States Virgin Islands,48.106,52.142,100.248,286.421
84,Country/Area,916.0,Belize,179.203,177.13,356.333,15.622
188,Country/Area,916.0,Costa Rica,2385.764,2432.275,4818.038,94.36
222,Country/Area,916.0,El Salvador,2945.363,3238.313,6183.676,298.44
320,Country/Area,916.0,Guatemala,7928.078,8043.664,15971.743,149.046
340,Country/Area,916.0,Honduras,4657.396,4579.909,9237.305,84.688
484,Country/Area,916.0,Mexico,59066.012,62006.295,121072.306,61.795
558,Country/Area,916.0,Nicaragua,3021.397,3128.02,6149.417,51.1
591,Country/Area,916.0,Panama,1983.369,1976.666,3960.035,53.386
32,Country/Area,931.0,Argentina,21537.702,21939.31,43477.012,15.573
68,Country/Area,931.0,Bolivia (Plurinational State of),5550.936,5463.769,11014.705,10.168
76,Country/Area,931.0,Brazil,99587.454,102088.079,201675.532,24.129
152,Country/Area,931.0,Chile,8976.465,9071.16,18047.625,23.969
170,Country/Area,931.0,Colombia,23221.563,23748.377,46969.94,41.8
218,Country/Area,931.0,Ecuador,8125.597,8140.628,16266.225,65.495
238,Country/Area,931.0,Falkland Islands (Malvinas),1.695,1.712,3.408,0.28
254,Country/Area,931.0,French Guiana,131.696,134.667,266.363,3.24
328,Country/Area,931.0,Guyana,372.499,386.282,758.781,3.855
600,Country/Area,931.0,Paraguay,3099.586,3059.517,6159.103,15.228
604,Country/Area,931.0,Peru,15193.649,15263.951,30457.6,23.793
740,Country/Area,931.0,Suriname,292.878,288.749,581.627,3.728
858,Country/Area,931.0,Uruguay,1632.047,1735.969,3368.017,19.446
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),15195.272,15378.701,30573.972,33.361
60,Country/Area,918.0,Bermuda,31.498,31.965,63.464,1175.25
124,Country/Area,918.0,Canada,17837.661,18124.573,35962.234,3.955
304,Country/Area,918.0,Greenland,29.599,26.422,56.021,0.136
666,Country/Area,918.0,Saint Pierre and Miquelon,2.945,3.002,5.947,25.854
840,Country/Area,918.0,United States of America,163455.402,162671.094,326126.497,35.652
36,Country/Area,927.0,Australia,11892.488,12055.514,23948.002,3.117
554,Country/Area,927.0,New Zealand,2271.832,2342.197,4614.029,17.418
242,Country/Area,928.0,Fiji,459.885,458.693,918.578,50.278
540,Country/Area,928.0,New Caledonia,141.333,141.835,283.168,15.491
598,Country/Area,928.0,Papua New Guinea,4532.346,4210.9,8743.246,19.307
90,Country/Area,928.0,Solomon Islands,327.043,312.372,639.415,22.205
548,Country/Area,928.0,Vanuatu,135.5,130.601,266.101,21.829
316,Country/Area,954.0,Guam,84.211,80.694,164.905,304.814
296,Country/Area,954.0,Kiribati,56.367,60.447,116.815,160.902
584,Country/Area,954.0,Marshall Islands,25.026,23.775,48.8,271.114
583,Country/Area,954.0,Micronesia (Fed. States of),54.135,54.581,108.716,155.308
520,Country/Area,954.0,Nauru,5.603,5.351,10.954,547.7
580,Country/Area,954.0,Northern Mariana Islands,26.846,24.667,51.514,112.721
585,Country/Area,954.0,Palau,9.501,8.269,17.77,38.629
16,Country/Area,957.0,American Samoa,26.86,26.017,52.878,264.39
184,Country/Area,957.0,Cook Islands,8.573,8.873,17.446,72.692
258,Country/Area,957.0,French Polynesia,139.839,138.026,277.866,75.425
570,Country/Area,957.0,Niue,0.859,0.921,1.779,6.842
882,Country/Area,957.0,Samoa,102.608,99.174,201.782,71.301
772,Country/Area,957.0,Tokelau,0.859,0.839,1.698,141.5
776,Country/Area,957.0,Tonga,52.477,53.617,106.095,163.223
798,Country/Area,957.0,Tuvalu,5.616,5.347,10.963,365.433
876,Country/Area,957.0,Wallis and Futuna Islands,5.888,6.272,12.16,86.857
