LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
156,Country/Area,906.0,China,728451.612,697654.481,1426106.093,148.553
344,Country/Area,906.0,"China, Hong Kong SAR",3382.707,4107.529,7490.235,6815.501
446,Country/Area,906.0,"China, Macao SAR",317.396,365.671,683.067,21345.828
158,Country/Area,906.0,"China, Taiwan Province of China",11749.427,11914.031,23663.459,668.271
408,Country/Area,906.0,Dem. People's Republic of Korea,12885.558,13250.754,26136.312,217.061
392,Country/Area,906.0,Japan,61704.209,64600.334,126304.543,335.182
496,Country/Area,906.0,Mongolia,1645.93,1644.855,3290.785,2.113
410,Country/Area,906.0,Republic of Korea,25903.431,25955.05,51858.482,524.125
4,Country/Area,5501.0,Afghanistan,19725.45,19343.529,39068.979,60.171
50,Country/Area,5501.0,Bangladesh,81878.88,84419.144,166298.024,1277.545
64,Country/Area,5501.0,Bhutan,413.208,356.798,770.006,20.055
356,Country/Area,5501.0,India,724175.468,678442.228,1402617.695,471.755
364,Country/Area,5501.0,Iran (Islamic Republic of),44652.495,43070.948,87723.443,53.859
462,Country/Area,5501.0,Maldives,309.481,192.637,502.118,1673.728
524,Country/Area,5501.0,Nepal,13942.564,15024.011,28966.574,196.809
586,Country/Area,5501.0,Pakistan,119954.02,115047.726,235001.746,304.849
144,Country/Area,5501.0,Sri Lanka,10926.05,11635.756,22561.807,359.809
96,Country/Area,920.0,Brunei Darussalam,238.103,209.3,447.404,77.607
116,Country/Area,920.0,Cambodia,8180.637,8544.836,16725.474,92.388
360,Country/Area,920.0,Indonesia,138073.249,136741.617,274814.866,143.812
418,Country/Area,920.0,Lao People's Democratic Republic,3693.722,3652.811,7346.533,31.831
458,Country/Area,920.0,Malaysia,17821.825,16067.734,33889.558,103.149
104,Country/Area,920.0,Myanmar,26431.199,26585.322,53016.522,81.153
608,Country/Area,920.0,Philippines,55905.489,56175.775,112081.264,373.604
702,Country/Area,920.0,Singapore,2909.604,2710.547,5620.15,8228.624
764,Country/Area,920.0,Thailand,35040.395,36601.088,71641.484,140.229
626,Country/Area,920.0,Timor-Leste,669.694,656.36,1326.053,89.176
704,Country/Area,920.0,Viet Nam,48017.59,50061.601,98079.191,312.943
51,Country/Area,922.0,Armenia,1336.435,1554.457,2890.892,101.563
31,Country/Area,922.0,Azerbaijan,4980.263,5201.467,10181.73,123.179
48,Country/Area,922.0,Bahrain,924.113,558.964,1483.077,1894.096
196,Country/Area,922.0,Cyprus,656.653,645.595,1302.247,140.936
268,Country/Area,922.0,Georgia,1767.457,2028.222,3795.678,54.622
368,Country/Area,922.0,Iraq,21099.578,21017.026,42116.605,97.014
376,Country/Area,922.0,Israel,4373.531,4426.845,8800.376,406.615
400,Country/Area,922.0,Jordan,5618.292,5246.935,10865.228,122.364
414,Country/Area,922.0,Kuwait,2681.47,1718.674,4400.144,246.949
422,Country/Area,922.0,Lebanon,2770.02,2932.378,5702.398,557.419
512,Country/Area,922.0,Oman,2808.74,1713.756,4522.497,14.612
634,Country/Area,922.0,Qatar,2021.502,781.874,2803.375,241.962
682,Country/Area,922.0,Saudi Arabia,18870.229,12120.978,30991.207,14.417
275,Country/Area,922.0,State of Palestine,2518.724,2550.968,5069.692,842.142
760,Country/Area,922.0,Syrian Arab Republic,10520.993,10528.436,21049.429,114.58
792,Country/Area,922.0,Türkiye,43068.231,43023.461,86091.692,111.865
784,Country/Area,922.0,United Arab Emirates,6083.269,3365.256,9448.524,133.033
887,Country/Area,922.0,Yemen,18304.57,17830.293,36134.863,68.441
112,Country/Area,923.0,Belarus,4358.798,4992.146,9350.944,46.084
100,Country/Area,923.0,Bulgaria,3359.488,3574.164,6933.652,63.966
203,Country/Area,923.0,Czechia,5200.635,5349.494,10550.129,136.654
348,Country/Area,923.0,Hungary,4672.074,5077.383,9749.457,107.693
616,Country/Area,923.0,Poland,18518.782,19652.231,38171.012,124.663
498,Country/Area,923.0,Republic of Moldova,1415.534,1653.597,3069.131,93.338
642,Country/Area,923.0,Romania,9395.409,9997.059,19392.469,84.287
643,Country/Area,923.0,Russian Federation,67975.285,78396.013,146371.299,8.938
703,Country/Area,923.0,Slovakia,2664.405,2790.618,5455.024,111.252
804,Country/Area,923.0,Ukraine,20820.757,23859.257,44680.014,77.125
208,Country/Area,924.0,Denmark,2900.837,2930.693,5831.53,137.556
233,Country/Area,924.0,Estonia,630.001,699.668,1329.669,30.591
234,Country/Area,924.0,Faroe Islands,27.2,25.387,52.587,37.969
246,Country/Area,924.0,Finland,2731.082,2798.53,5529.612,18.287
831,Country/Area,924.0,Guernsey,31.212,31.893,63.105,986.023
352,Country/Area,924.0,Iceland,188.041,178.573,366.614,3.657
372,Country/Area,924.0,Ireland,2467.162,2515.444,4982.606,72.88
833,Country/Area,924.0,Isle of Man,41.663,42.401,84.064,146.964
832,Country/Area,924.0,Jersey,50.949,52.181,103.13,889.052
428,Country/Area,924.0,Latvia,878.254,1022.87,1901.123,30.551
440,Country/Area,924.0,Lithuania,1309.124,1486.64,2795.765,44.646
578,Country/Area,924.0,Norway,2712.785,2666.488,5379.274,17.682
752,Country/Area,924.0,Sweden,5209.47,5144.217,10353.686,25.418
826,Country/Area,924.0,United Kingdom,33128.76,34223.101,67351.861,277.464
8,Country/Area,925.0,Albania,1421.407,1450.547,2871.954,104.823
20,Country/Area,925.0,Andorra,39.386,37.994,77.38,164.638
70,Country/Area,925.0,Bosnia and Herzegovina,1568.697,1730.652,3299.349,64.444
191,Country/Area,925.0,Croatia,1904.87,2049.088,3953.958,70.738
292,Country/Area,925.0,Gibraltar,18.015,18.158,36.173,3617.3
300,Country/Area,925.0,Greece,5185.175,5514.194,10699.369,81.787
336,Country/Area,925.0,Holy See,0.253,0.276,0.528,1200.0
380,Country/Area,925.0,Italy,29229.606,30683.163,59912.769,202.425
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),861.774,889.643,1751.417,160.607
470,Country/Area,925.0,Malta,268.351,249.856,518.207,1645.1
499,Country/Area,925.0,Montenegro,292.705,315.229,607.935,44.015
807,Country/Area,925.0,North Macedonia,911.753,960.263,1872.015,75.142
620,Country/Area,925.0,Portugal,4926.734,5443.784,10370.519,112.741
674,Country/Area,925.0,San Marino,16.883,17.886,34.769,569.975
688,Country/Area,925.0,Serbia,3291.014,3616.798,6907.812,90.02
705,Country/Area,925.0,Slovenia,1054.876,1047.544,2102.419,104.401
724,Country/Area,925.0,Spain,23417.243,24262.247,47679.489,94.912
40,Country/Area,926.0,Austria,4389.081,4532.324,8921.405,108.113
56,Country/Area,926.0,Belgium,5691.736,5848.37,11540.107,381.138
250,Country/Area,926.0,France,31923.744,33981.533,65905.277,119.528
276,Country/Area,926.0,Germany,41291.235,42337.474,83628.708,239.926
438,Country/Area,926.0,Liechtenstein,19.234,19.533,38.767,242.294
442,Country/Area,926.0,Luxembourg,317.306,313.291,630.597,243.474
492,Country/Area,926.0,Monaco,18.624,19.427,38.05,25537.248
528,Country/Area,926.0,Netherlands,8751.393,8885.338,17636.731,523.796
756,Country/Area,926.0,Switzerland,4287.099,4353.483,8640.582,216.058
660,Country/Area,915.0,Anguilla,7.257,7.586,14.843,168.67
28,Country/Area,915.0,Antigua and Barbuda,43.667,48.178,91.846,208.741
533,Country/Area,915.0,Aruba,50.645,56.755,107.4,596.669
44,Country/Area,915.0,Bahamas,189.876,205.987,395.863,73.883
52,Country/Area,915.0,Barbados,135.102,146.595,281.698,655.112
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",13.668,12.786,26.453,80.649
92,Country/Area,915.0,British Virgin Islands,17.459,19.676,37.135,241.133
136,Country/Area,915.0,Cayman Islands,34.514,34.171,68.684,284.998
192,Country/Area,915.0,Cuba,5530.297,5646.056,11176.354,104.689
531,Country/Area,915.0,Curaçao,87.928,97.09,185.018,436.363
212,Country/Area,915.0,Dominica,33.9,33.673,67.573,90.097
214,Country/Area,915.0,Dominican Republic,5480.943,5527.357,11008.3,227.863
308,Country/Area,915.0,Grenada,58.55,57.791,116.341,342.179
312,Country/Area,915.0,Guadeloupe,185.794,221.6,407.394,250.242
332,Country/Area,915.0,Haiti,5575.373,5668.475,11243.848,407.844
388,Country/Area,915.0,Jamaica,1401.936,1428.803,2830.739,261.379
474,Country/Area,915.0,Martinique,162.997,193.618,356.615,336.429
500,Country/Area,915.0,Montserrat,2.267,2.241,4.508,43.762
630,Country/Area,915.0,Puerto Rico,1548.14,1727.665,3275.805,376.876
652,Country/Area,915.0,Saint Barthélemy,5.046,5.497,10.543,479.227
659,Country/Area,915.0,Saint Kitts and Nevis,22.589,24.281,46.87,180.269
662,Country/Area,915.0,Saint Lucia,88.387,89.864,178.25,289.368
663,Country/Area,915.0,Saint Martin (French part),15.136,16.651,31.786,599.736
670,Country/Area,915.0,Saint Vincent and the Grenadines,53.054,50.472,103.526,265.451
534,Country/Area,915.0,Sint Maarten (Dutch part),19.954,21.053,41.008,1206.103
780,Country/Area,915.0,Trinidad and Tobago,732.159,748.864,1481.024,288.699
796,Country/Area,915.0,Turks and Caicos Islands,22.262,22.123,44.386,46.722
850,Country/Area,915.0,United States Virgin Islands,42.478,45.228,87.707,250.59
84,Country/Area,916.0,Belize,196.763,194.048,390.812,17.133
188,Country/Area,916.0,Costa Rica,2490.812,2543.508,5034.32,98.596
222,Country/Area,916.0,El Salvador,2962.869,3271.804,6234.673,300.901
320,Country/Area,916.0,Guatemala,8613.994,8743.332,17357.325,161.976
340,Country/Area,916.0,Honduras,5098.597,5021.043,10119.64,92.778
484,Country/Area,916.0,Mexico,61635.476,65163.579,126799.054,64.718
558,Country/Area,916.0,Nicaragua,3227.997,3337.269,6565.267,54.556
591,Country/Area,916.0,Panama,2148.782,2144.479,4293.261,57.879
32,Country/Area,931.0,Argentina,22419.484,22772.48,45191.965,16.187
68,Country/Area,931.0,Bolivia (Plurinational State of),5940.065,5876.234,11816.299,10.908
76,Country/Area,931.0,Brazil,102844.473,105816.37,208660.842,24.965
152,Country/Area,931.0,Chile,9633.238,9737.386,19370.624,25.726
170,Country/Area,931.0,Colombia,25013.101,25616.897,50629.997,45.057
218,Country/Area,931.0,Ecuador,8760.001,8786.064,17546.065,70.648
238,Country/Area,931.0,Falkland Islands (Malvinas),1.732,1.774,3.506,0.288
254,Country/Area,931.0,French Guiana,139.68,149.375,289.055,3.516
328,Country/Area,931.0,Guyana,394.212,413.269,807.481,4.102
600,Country/Area,931.0,Paraguay,3316.875,3286.865,6603.739,16.327
604,Country/Area,931.0,Peru,16356.574,16482.005,32838.579,25.653
740,Country/Area,931.0,Suriname,306.914,305.402,612.317,3.925
858,Country/Area,931.0,Uruguay,1648.503,1750.466,3398.968,19.625
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),14083.715,14360.363,28444.077,31.037
60,Country/Area,918.0,Bermuda,31.671,32.711,64.382,1192.259
124,Country/Area,918.0,Canada,18964.448,19207.453,38171.902,4.198
304,Country/Area,918.0,Greenland,29.584,26.495,56.08,0.137
666,Country/Area,918.0,Saint Pierre and Miquelon,2.892,2.936,5.827,25.335
840,Country/Area,918.0,United States of America,170710.103,168726.055,339436.159,37.107
36,Country/Area,927.0,Australia,12773.754,12970.037,25743.791,3.351
554,Country/Area,927.0,New Zealand,2516.752,2553.143,5069.895,19.139
242,Country/Area,928.0,Fiji,454.673,460.289,914.963,50.08
540,Country/Area,928.0,New Caledonia,140.422,143.755,284.176,15.546
598,Country/Area,928.0,Papua New Guinea,5067.943,4747.803,9815.746,21.675
90,Country/Area,928.0,Solomon Islands,380.922,363.576,744.498,25.854
548,Country/Area,928.0,Vanuatu,151.163,147.696,298.858,24.517
316,Country/Area,954.0,Guam,82.45,79.708,162.158,299.738
296,Country/Area,954.0,Kiribati,60.859,65.24,126.099,173.69
584,Country/Area,954.0,Marshall Islands,21.877,20.83,42.706,237.258
583,Country/Area,954.0,Micronesia (Fed. States of),55.187,55.73,110.916,158.452
520,Country/Area,954.0,Nauru,5.94,5.703,11.643,582.15
580,Country/Area,954.0,Northern Mariana Islands,24.988,22.541,47.528,104.0
585,Country/Area,954.0,Palau,9.616,8.176,17.792,38.678
16,Country/Area,957.0,American Samoa,25.17,24.591,49.761,248.808
184,Country/Area,957.0,Cook Islands,7.705,7.938,15.643,65.181
258,Country/Area,957.0,French Polynesia,141.529,137.68,279.209,75.79
570,Country/Area,957.0,Niue,0.862,0.937,1.799,6.917
882,Country/Area,957.0,Samoa,106.692,105.251,211.944,74.892
772,Country/Area,957.0,Tokelau,1.05,1.077,2.128,177.333
776,Country/Area,957.0,Tonga,51.14,54.563,105.704,162.621
798,Country/Area,957.0,Tuvalu,5.323,5.077,10.399,346.65
876,Country/Area,957.0,Wallis and Futuna Islands,5.587,6.029,11.616,82.971
