LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
226,Country/Area,911.0,Equatorial Guinea,855.95,760.472,1616.422,57.626
266,Country/Area,911.0,Gabon,1128.01,1084.307,2212.318,8.586
678,Country/Area,911.0,Sao Tome and Principe,104.76,105.427,210.187,218.945
12,Country/Area,912.0,Algeria,21724.797,20780.238,42505.035,17.846
818,Country/Area,912.0,Egypt,53361.197,52320.897,105682.094,106.165
434,Country/Area,912.0,Libya,3492.96,3356.095,6849.055,4.086
504,Country/Area,912.0,Morocco,18091.27,17748.489,35839.76,80.304
729,Country/Area,912.0,Sudan,21961.455,22269.141,44230.596,25.059
788,Country/Area,912.0,Tunisia,5839.815,5925.7,11765.514,75.697
732,Country/Area,912.0,Western Sahara,289.942,235.84,525.782,1.977
72,Country/Area,913.0,Botswana,1145.953,1153.188,2299.141,4.057
748,Country/Area,913.0,Eswatini,572.024,596.905,1168.929,67.323
426,Country/Area,913.0,Lesotho,1061.89,1121.713,2183.603,71.924
516,Country/Area,913.0,Namibia,1254.913,1322.414,2577.327,3.131
710,Country/Area,913.0,South Africa,28401.154,30211.846,58613.001,48.011
204,Country/Area,914.0,Benin,6197.56,6185.787,12383.347,109.82
854,Country/Area,914.0,Burkina Faso,10170.922,10267.367,20438.288,74.701
132,Country/Area,914.0,Cabo Verde,260.565,252.85,513.415,127.398
384,Country/Area,914.0,Côte d'Ivoire,14056.255,13407.917,27464.173,86.365
270,Country/Area,914.0,Gambia,1193.734,1205.899,2399.632,237.118
288,Country/Area,914.0,Ghana,15311.203,15326.381,30637.585,134.647
324,Country/Area,914.0,Guinea,6252.164,6452.609,12704.774,51.704
624,Country/Area,914.0,Guinea-Bissau,947.166,975.001,1922.168,68.356
430,Country/Area,914.0,Liberia,2464.053,2480.673,4944.726,51.336
466,Country/Area,914.0,Mali,10320.131,10121.898,20442.03,16.753
478,Country/Area,914.0,Mauritania,2118.539,2219.146,4337.685,4.208
562,Country/Area,914.0,Niger,11264.311,10923.757,22188.069,17.516
566,Country/Area,914.0,Nigeria,103458.568,101480.187,204938.755,225.017
654,Country/Area,914.0,Saint Helena,2.84,2.642,5.481,14.055
686,Country/Area,914.0,Senegal,8013.222,7901.276,15914.498,82.66
694,Country/Area,914.0,Sierra Leone,3763.742,3790.822,7554.563,105.305
768,Country/Area,914.0,Togo,4148.944,4109.833,8258.778,151.844
398,Country/Area,5500.0,Kazakhstan,9111.411,9821.316,18932.727,7.013
417,Country/Area,5500.0,Kyrgyzstan,3142.59,3199.142,6341.732,33.064
762,Country/Area,5500.0,Tajikistan,4550.639,4756.694,9307.333,65.041
795,Country/Area,5500.0,Turkmenistan,3259.115,3396.409,6655.524,14.163
860,Country/Area,5500.0,Uzbekistan,16311.735,16061.755,32373.49,76.101
156,Country/Area,906.0,China,725405.723,693603.233,1419008.956,147.813
344,Country/Area,906.0,"China, Hong Kong SAR",3388.61,4082.584,7471.194,6798.174
446,Country/Area,906.0,"China, Macao SAR",307.715,351.057,658.772,20586.625
158,Country/Area,906.0,"China, Taiwan Province of China",11777.196,11882.109,23659.305,668.153
408,Country/Area,906.0,Dem. People's Republic of Korea,12771.188,13159.96,25931.147,215.357
392,Country/Area,906.0,Japan,62016.416,64897.017,126913.432,336.798
496,Country/Area,906.0,Mongolia,1579.375,1588.331,3167.706,2.034
410,Country/Area,906.0,Republic of Korea,25836.216,25804.678,51640.894,521.926
4,Country/Area,5501.0,Afghanistan,18564.622,18178.417,36743.039,56.589
50,Country/Area,5501.0,Bangladesh,80431.108,83091.996,163523.103,1256.227
64,Country/Area,5501.0,Bhutan,408.57,351.188,759.759,19.788
356,Country/Area,5501.0,India,710050.159,664608.905,1374659.064,462.352
364,Country/Area,5501.0,Iran (Islamic Republic of),43861.795,42256.203,86117.998,52.874
462,Country/Area,5501.0,Maldives,287.027,186.071,473.099,1576.995
524,Country/Area,5501.0,Nepal,13419.158,14660.531,28079.689,190.783
586,Country/Area,5501.0,Pakistan,115958.87,110970.023,226928.892,294.376
144,Country/Area,5501.0,Sri Lanka,10781.889,11471.228,22253.118,354.886
96,Country/Area,920.0,Brunei Darussalam,232.595,205.214,437.81,75.943
116,Country/Area,920.0,Cambodia,7954.395,8320.127,16274.522,89.897
360,Country/Area,920.0,Indonesia,135637.608,134314.239,269951.846,141.267
418,Country/Area,920.0,Lao People's Democratic Republic,3585.087,3542.958,7128.045,30.884
458,Country/Area,920.0,Malaysia,17290.823,15620.144,32910.967,100.17
104,Country/Area,920.0,Myanmar,26073.322,26198.925,52272.247,80.014
608,Country/Area,920.0,Philippines,54710.323,54754.964,109465.287,364.884
702,Country/Area,920.0,Singapore,2904.611,2729.758,5634.369,8249.443
764,Country/Area,920.0,Thailand,34991.238,36384.84,71376.079,139.709
626,Country/Area,920.0,Timor-Leste,646.233,629.726,1275.959,85.808
704,Country/Area,920.0,Viet Nam,47089.693,49147.626,96237.319,307.066
51,Country/Area,922.0,Armenia,1341.812,1568.153,2909.965,102.233
31,Country/Area,922.0,Azerbaijan,4900.965,5138.82,10039.784,121.462
48,Country/Area,922.0,Bahrain,941.36,556.265,1497.626,1912.676
196,Country/Area,922.0,Cyprus,641.146,629.591,1270.737,137.526
268,Country/Area,922.0,Georgia,1767.621,2027.255,3794.877,54.61
368,Country/Area,922.0,Iraq,20151.959,20113.665,40265.624,92.751
376,Country/Area,922.0,Israel,4224.242,4285.825,8510.067,393.202
400,Country/Area,922.0,Jordan,5417.196,5045.11,10462.306,117.827
414,Country/Area,922.0,Kuwait,2662.068,1661.319,4323.387,242.642
422,Country/Area,922.0,Lebanon,2932.212,3051.907,5984.119,584.958
512,Country/Area,922.0,Oman,2978.778,1619.1,4597.877,14.856
634,Country/Area,922.0,Qatar,2051.715,709.427,2761.142,238.317
682,Country/Area,922.0,Saudi Arabia,18713.633,11651.487,30365.121,14.125
275,Country/Area,922.0,State of Palestine,2407.501,2443.091,4850.592,805.746
760,Country/Area,922.0,Syrian Arab Republic,9792.72,9785.124,19577.845,106.569
792,Country/Area,922.0,Türkiye,42272.56,42143.408,84415.969,109.688
784,Country/Area,922.0,United Arab Emirates,6040.565,3306.305,9346.87,131.602
887,Country/Area,922.0,Yemen,17279.871,16805.311,34085.182,64.559
112,Country/Area,923.0,Belarus,4417.818,5062.213,9480.031,46.72
100,Country/Area,923.0,Bulgaria,3408.915,3615.831,7024.745,64.806
203,Country/Area,923.0,Czechia,5196.327,5352.61,10548.937,136.639
348,Country/Area,923.0,Hungary,4673.175,5101.218,9774.394,107.969
616,Country/Area,923.0,Poland,18551.882,19689.189,38241.071,124.892
498,Country/Area,923.0,Republic of Moldova,1458.062,1695.711,3153.773,95.912
642,Country/Area,923.0,Romania,9485.968,10111.904,19597.872,85.18
643,Country/Area,923.0,Russian Federation,67986.42,78443.725,146430.146,8.942
703,Country/Area,923.0,Slovakia,2657.468,2785.764,5443.232,111.012
804,Country/Area,923.0,Ukraine,21070.612,24138.294,45208.907,78.038
208,Country/Area,924.0,Denmark,2882.749,2911.075,5793.824,136.666
233,Country/Area,924.0,Estonia,623.413,698.552,1321.965,30.414
234,Country/Area,924.0,Faroe Islands,26.348,24.686,51.034,36.848
246,Country/Area,924.0,Finland,2721.322,2794.415,5515.736,18.241
831,Country/Area,924.0,Guernsey,30.913,31.518,62.431,975.492
352,Country/Area,924.0,Iceland,180.258,172.595,352.854,3.52
372,Country/Area,924.0,Ireland,2412.979,2459.577,4872.556,71.271
833,Country/Area,924.0,Isle of Man,41.553,42.253,83.805,146.513
832,Country/Area,924.0,Jersey,50.643,51.875,102.518,883.776
428,Country/Area,924.0,Latvia,887.388,1040.2,1927.588,30.977
440,Country/Area,924.0,Lithuania,1296.652,1505.826,2802.478,44.753
578,Country/Area,924.0,Norway,2676.697,2635.056,5311.752,17.46
752,Country/Area,924.0,Sweden,5112.667,5062.738,10175.405,24.98
826,Country/Area,924.0,United Kingdom,32800.273,33952.202,66752.475,274.995
8,Country/Area,925.0,Albania,1432.571,1461.66,2894.231,105.637
20,Country/Area,925.0,Andorra,38.203,36.959,75.162,159.919
70,Country/Area,925.0,Bosnia and Herzegovina,1610.395,1776.605,3387.0,66.156
191,Country/Area,925.0,Croatia,1938.516,2086.352,4024.868,72.006
292,Country/Area,925.0,Gibraltar,17.385,17.469,34.854,3485.4
300,Country/Area,925.0,Greece,5187.141,5543.703,10730.844,82.028
336,Country/Area,925.0,Holy See,0.26,0.286,0.545,1238.636
380,Country/Area,925.0,Italy,29379.159,30898.339,60277.499,203.657
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),869.702,898.039,1767.741,162.104
470,Country/Area,925.0,Malta,246.198,238.359,484.558,1538.278
499,Country/Area,925.0,Montenegro,296.676,319.118,615.795,44.584
807,Country/Area,925.0,North Macedonia,938.083,981.645,1919.728,77.057
620,Country/Area,925.0,Portugal,4896.701,5428.652,10325.353,112.25
674,Country/Area,925.0,San Marino,16.753,17.776,34.529,566.041
688,Country/Area,925.0,Serbia,3343.694,3676.325,7020.019,91.483
705,Country/Area,925.0,Slovenia,1031.009,1038.471,2069.481,102.765
724,Country/Area,925.0,Spain,23136.074,23956.747,47092.821,93.744
40,Country/Area,926.0,Austria,4348.396,4493.255,8841.65,107.147
56,Country/Area,926.0,Belgium,5630.355,5798.251,11428.605,377.456
250,Country/Area,926.0,France,31721.037,33798.505,65519.543,118.828
276,Country/Area,926.0,Germany,41163.696,42204.81,83368.505,239.18
438,Country/Area,926.0,Liechtenstein,18.904,19.224,38.129,238.303
442,Country/Area,926.0,Luxembourg,305.733,302.368,608.101,234.788
492,Country/Area,926.0,Monaco,18.695,19.459,38.154,25607.047
528,Country/Area,926.0,Netherlands,8635.897,8785.383,17421.28,517.397
756,Country/Area,926.0,Switzerland,4222.837,4293.507,8516.344,212.951
660,Country/Area,915.0,Anguilla,7.21,7.511,14.721,167.284
28,Country/Area,915.0,Antigua and Barbuda,43.2,47.726,90.926,206.65
533,Country/Area,915.0,Aruba,50.309,56.123,106.432,591.289
44,Country/Area,915.0,Bahamas,188.788,203.929,392.717,73.296
52,Country/Area,915.0,Barbados,134.537,146.173,280.711,652.815
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",12.957,12.197,25.154,76.691
92,Country/Area,915.0,British Virgin Islands,16.459,18.198,34.657,225.045
136,Country/Area,915.0,Cayman Islands,33.041,32.9,65.941,273.612
192,Country/Area,915.0,Cuba,5561.949,5665.168,11227.118,105.164
531,Country/Area,915.0,Curaçao,85.8,95.783,181.583,428.263
212,Country/Area,915.0,Dominica,34.194,33.98,68.174,90.899
214,Country/Area,915.0,Dominican Republic,5371.949,5410.105,10782.053,223.18
308,Country/Area,915.0,Grenada,58.36,57.331,115.691,340.268
312,Country/Area,915.0,Guadeloupe,190.363,224.816,415.18,255.025
332,Country/Area,915.0,Haiti,5440.296,5522.067,10962.362,397.634
388,Country/Area,915.0,Jamaica,1397.648,1422.45,2820.097,260.397
474,Country/Area,915.0,Martinique,167.499,196.591,364.089,343.481
500,Country/Area,915.0,Montserrat,2.321,2.248,4.569,44.359
630,Country/Area,915.0,Puerto Rico,1558.686,1731.382,3290.068,378.517
652,Country/Area,915.0,Saint Barthélemy,5.248,4.859,10.107,459.432
659,Country/Area,915.0,Saint Kitts and Nevis,22.758,24.25,47.008,180.802
662,Country/Area,915.0,Saint Lucia,87.961,89.056,177.017,287.365
663,Country/Area,915.0,Saint Martin (French part),16.934,19.078,36.012,679.472
670,Country/Area,915.0,Saint Vincent and the Grenadines,53.904,51.022,104.926,269.041
534,Country/Area,915.0,Sint Maarten (Dutch part),19.218,20.494,39.712,1168.0
780,Country/Area,915.0,Trinidad and Tobago,728.064,742.454,1470.518,286.651
796,Country/Area,915.0,Turks and Caicos Islands,20.877,20.682,41.559,43.746
850,Country/Area,915.0,United States Virgin Islands,44.616,47.685,92.302,263.719
84,Country/Area,916.0,Belize,191.766,188.461,380.226,16.669
188,Country/Area,916.0,Costa Rica,2454.074,2503.744,4957.818,97.098
222,Country/Area,916.0,El Salvador,2958.14,3261.668,6219.807,300.184
320,Country/Area,916.0,Guatemala,8361.649,8484.035,16845.685,157.201
340,Country/Area,916.0,Honduras,4921.872,4843.339,9765.21,89.528
484,Country/Area,916.0,Mexico,60641.037,63932.674,124573.711,63.582
558,Country/Area,916.0,Nicaragua,3146.392,3253.689,6400.08,53.183
591,Country/Area,916.0,Panama,2086.965,2080.896,4167.86,56.188
32,Country/Area,931.0,Argentina,22142.786,22512.096,44654.882,15.995
68,Country/Area,931.0,Bolivia (Plurinational State of),5793.932,5714.436,11508.368,10.623
76,Country/Area,931.0,Brazil,101654.523,104452.738,206107.261,24.659
152,Country/Area,931.0,Chile,9397.629,9495.561,18893.191,25.092
170,Country/Area,931.0,Colombia,24229.13,24795.336,49024.465,43.628
218,Country/Area,931.0,Ecuador,8517.638,8531.909,17049.547,68.649
238,Country/Area,931.0,Falkland Islands (Malvinas),1.751,1.771,3.521,0.289
254,Country/Area,931.0,French Guiana,137.288,143.673,280.962,3.418
328,Country/Area,931.0,Guyana,387.895,403.661,791.556,4.021
600,Country/Area,931.0,Paraguay,3230.943,3196.439,6427.382,15.891
604,Country/Area,931.0,Peru,15903.762,15993.822,31897.584,24.918
740,Country/Area,931.0,Suriname,300.939,298.574,599.513,3.843
858,Country/Area,931.0,Uruguay,1646.166,1748.368,3394.534,19.599
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),14780.952,15026.639,29807.592,32.525
60,Country/Area,918.0,Bermuda,31.543,32.288,63.831,1182.056
124,Country/Area,918.0,Canada,18514.929,18780.076,37295.005,4.101
304,Country/Area,918.0,Greenland,29.608,26.466,56.074,0.137
666,Country/Area,918.0,Saint Pierre and Miquelon,2.925,2.985,5.91,25.693
840,Country/Area,918.0,United States of America,168358.724,166697.774,335056.497,36.628
36,Country/Area,927.0,Australia,12465.559,12654.146,25119.706,3.27
554,Country/Area,927.0,New Zealand,2429.767,2471.081,4900.847,18.501
242,Country/Area,928.0,Fiji,457.086,460.094,917.18,50.201
540,Country/Area,928.0,New Caledonia,140.624,142.917,283.541,15.511
598,Country/Area,928.0,Papua New Guinea,4858.798,4535.715,9394.513,20.745
90,Country/Area,928.0,Solomon Islands,362.874,346.227,709.101,24.625
548,Country/Area,928.0,Vanuatu,144.66,140.599,285.259,23.401
316,Country/Area,954.0,Guam,82.877,79.802,162.679,300.701
296,Country/Area,954.0,Kiribati,58.859,63.224,122.084,168.159
584,Country/Area,954.0,Marshall Islands,23.209,22.076,45.285,251.583
583,Country/Area,954.0,Micronesia (Fed. States of),54.71,55.2,109.909,157.014
520,Country/Area,954.0,Nauru,5.875,5.603,11.477,573.875
580,Country/Area,954.0,Northern Mariana Islands,25.717,23.36,49.077,107.389
585,Country/Area,954.0,Palau,9.598,8.216,17.814,38.727
16,Country/Area,957.0,American Samoa,25.811,25.098,50.908,254.542
184,Country/Area,957.0,Cook Islands,8.149,8.448,16.596,69.152
258,Country/Area,957.0,French Polynesia,141.165,138.65,279.815,75.954
570,Country/Area,957.0,Niue,0.856,0.93,1.786,6.869
882,Country/Area,957.0,Samoa,104.953,102.629,207.582,73.351
772,Country/Area,957.0,Tokelau,0.942,0.936,1.878,156.458
776,Country/Area,957.0,Tonga,51.623,53.944,105.567,162.41
798,Country/Area,957.0,Tuvalu,5.527,5.224,10.751,358.35
876,Country/Area,957.0,Wallis and Futuna Islands,5.694,6.106,11.8,84.289
