LocID,LocTypeName,ParentID,Location,PopMale,PopFemale,PopTotal,PopDensity
566,Country/Area,914.0,Nigeria,117673.77,115005.707,232679.478,255.476
654,Country/Area,914.0,Saint Helena,2.608,2.63,5.237,13.429
686,Country/Area,914.0,Senegal,9405.151,9096.833,18501.984,96.099
694,Country/Area,914.0,Sierra Leone,4309.971,4332.052,8642.022,120.463
768,Country/Area,914.0,Togo,4789.203,4726.032,9515.236,174.945
398,Country/Area,5500.0,Kazakhstan,10029.906,10562.665,20592.571,7.628
417,Country/Area,5500.0,Kyrgyzstan,3552.336,3633.673,7186.009,37.466
762,Country/Area,5500.0,Tajikistan,5203.997,5386.931,10590.927,74.011
795,Country/Area,5500.0,Turkmenistan,3678.122,3816.376,7494.498,15.948
860,Country/Area,5500.0,Uzbekistan,18343.712,18018.147,36361.859,85.477
156,Country/Area,906.0,China,723023.723,696297.555,1419321.278,147.846
344,Country/Area,906.0,"China, Hong Kong SAR",3340.278,4074.631,7414.909,6746.96
446,Country/Area,906.0,"China, Macao SAR",331.69,388.572,720.262,22508.188
158,Country/Area,906.0,"China, Taiwan Province of China",11491.392,11722.57,23213.962,655.576
408,Country/Area,906.0,Dem. People's Republic of Korea,13108.717,13390.106,26498.823,220.072
392,Country/Area,906.0,Japan,60371.559,63381.482,123753.041,328.411
496,Country/Area,906.0,Mongolia,1732.811,1742.729,3475.54,2.232
410,Country/Area,906.0,Republic of Korea,25814.137,25903.453,51717.59,522.701
4,Country/Area,5501.0,Afghanistan,21532.54,21114.952,42647.492,65.683
50,Country/Area,5501.0,Bangladesh,85343.656,88218.708,173562.364,1333.351
64,Country/Area,5501.0,Bhutan,423.048,368.477,791.524,20.616
356,Country/Area,5501.0,India,748323.427,702612.364,1450935.791,488.006
364,Country/Area,5501.0,Iran (Islamic Republic of),46532.056,45035.681,91567.738,56.22
462,Country/Area,5501.0,Maldives,326.805,200.994,527.799,1759.33
524,Country/Area,5501.0,Nepal,14200.276,15450.779,29651.054,201.46
586,Country/Area,5501.0,Pakistan,127433.405,123835.758,251269.164,325.951
144,Country/Area,5501.0,Sri Lanka,11177.555,11926.01,23103.565,368.449
96,Country/Area,920.0,Brunei Darussalam,245.7,217.022,462.721,80.264
116,Country/Area,920.0,Cambodia,8642.987,8995.814,17638.801,97.433
360,Country/Area,920.0,Indonesia,142407.916,141080.015,283487.931,148.351
418,Country/Area,920.0,Lao People's Democratic Republic,3904.035,3865.785,7769.819,33.665
458,Country/Area,920.0,Malaysia,18617.794,16939.879,35557.673,108.226
104,Country/Area,920.0,Myanmar,27128.841,27371.25,54500.091,83.424
608,Country/Area,920.0,Philippines,57784.107,58059.563,115843.67,386.146
702,Country/Area,920.0,Singapore,3013.43,2818.957,5832.387,8539.366
764,Country/Area,920.0,Thailand,34895.39,36772.621,71668.011,140.281
626,Country/Area,920.0,Timor-Leste,706.128,694.51,1400.638,94.192
704,Country/Area,920.0,Viet Nam,49461.399,51526.287,100987.686,322.223
51,Country/Area,922.0,Armenia,1380.776,1593.064,2973.84,104.477
31,Country/Area,922.0,Azerbaijan,5066.825,5269.752,10336.577,125.052
48,Country/Area,922.0,Bahrain,997.029,610.019,1607.049,2052.425
196,Country/Area,922.0,Cyprus,684.249,674.034,1358.282,147.0
268,Country/Area,922.0,Georgia,1774.891,2032.778,3807.67,54.795
368,Country/Area,922.0,Iraq,23111.081,22930.934,46042.015,106.056
376,Country/Area,922.0,Israel,4673.906,4713.115,9387.021,433.721
400,Country/Area,922.0,Jordan,5957.377,5595.499,11552.876,130.109
414,Country/Area,922.0,Kuwait,3015.63,1918.878,4934.507,276.939
422,Country/Area,922.0,Lebanon,2823.634,2982.327,5805.962,567.543
512,Country/Area,922.0,Oman,3285.829,1995.709,5281.538,17.065
634,Country/Area,922.0,Qatar,2172.934,875.489,3048.423,263.113
682,Country/Area,922.0,Saudi Arabia,20559.49,13403.266,33962.757,15.799
275,Country/Area,922.0,State of Palestine,2728.178,2767.265,5495.443,912.864
760,Country/Area,922.0,Syrian Arab Republic,12341.17,12331.59,24672.76,134.303
792,Country/Area,922.0,Türkiye,43661.516,43812.289,87473.805,113.661
784,Country/Area,922.0,United Arab Emirates,7046.492,3980.637,11027.129,155.259
887,Country/Area,922.0,Yemen,20558.038,20025.126,40583.164,76.866
112,Country/Area,923.0,Belarus,4220.426,4836.27,9056.696,44.634
100,Country/Area,923.0,Bulgaria,3270.069,3487.619,6757.689,62.343
203,Country/Area,923.0,Czechia,5294.048,5441.811,10735.859,139.06
348,Country/Area,923.0,Hungary,4646.273,5029.862,9676.135,106.883
616,Country/Area,923.0,Poland,18671.907,19867.294,38539.201,125.865
498,Country/Area,923.0,Republic of Moldova,1396.432,1638.528,3034.961,92.299
642,Country/Area,923.0,Romania,9209.716,9805.372,19015.088,82.647
643,Country/Area,923.0,Russian Federation,67204.957,77615.466,144820.423,8.844
703,Country/Area,923.0,Slovakia,2688.407,2818.353,5506.76,112.307
804,Country/Area,923.0,Ukraine,17598.051,20262.171,37860.221,65.353
208,Country/Area,924.0,Denmark,2971.097,3006.316,5977.412,140.997
233,Country/Area,924.0,Estonia,646.894,713.652,1360.546,31.301
234,Country/Area,924.0,Faroe Islands,28.625,26.775,55.4,40.0
246,Country/Area,924.0,Finland,2776.452,2840.859,5617.31,18.577
831,Country/Area,924.0,Guernsey,31.767,32.513,64.28,1004.375
352,Country/Area,924.0,Iceland,201.438,191.958,393.396,3.924
372,Country/Area,924.0,Ireland,2601.333,2653.684,5255.017,76.865
833,Country/Area,924.0,Isle of Man,41.666,42.495,84.16,147.134
832,Country/Area,924.0,Jersey,51.248,52.597,103.846,895.22
428,Country/Area,924.0,Latvia,867.806,1004.066,1871.871,30.081
440,Country/Area,924.0,Lithuania,1349.492,1509.618,2859.11,45.657
578,Country/Area,924.0,Norway,2810.407,2766.253,5576.66,18.331
752,Country/Area,924.0,Sweden,5342.337,5264.662,10606.999,26.04
826,Country/Area,924.0,United Kingdom,34044.49,35093.701,69138.192,284.823
8,Country/Area,925.0,Albania,1380.022,1411.743,2791.765,101.897
20,Country/Area,925.0,Andorra,41.883,40.054,81.938,174.335
70,Country/Area,925.0,Bosnia and Herzegovina,1505.794,1658.458,3164.253,61.805
191,Country/Area,925.0,Croatia,1869.401,2005.924,3875.325,69.331
292,Country/Area,925.0,Gibraltar,19.575,19.754,39.329,3932.9
300,Country/Area,925.0,Greece,4867.044,5180.773,10047.817,76.806
336,Country/Area,925.0,Holy See,0.237,0.259,0.496,1126.136
380,Country/Area,925.0,Italy,29003.794,30339.073,59342.867,200.5
412,Country/Area,925.0,Kosovo (under UNSC res. 1244),828.679,856.111,1684.79,154.497
470,Country/Area,925.0,Malta,280.05,259.557,539.607,1713.038
499,Country/Area,925.0,Montenegro,307.3,331.179,638.479,46.226
807,Country/Area,925.0,North Macedonia,886.849,936.16,1823.009,73.175
620,Country/Area,925.0,Portugal,4965.94,5459.352,10425.292,113.337
674,Country/Area,925.0,San Marino,16.512,17.069,33.581,550.508
688,Country/Area,925.0,Serbia,3195.818,3540.398,6736.216,87.784
705,Country/Area,925.0,Slovenia,1064.56,1054.137,2118.697,105.209
724,Country/Area,925.0,Spain,23521.92,24388.607,47910.526,95.372
40,Country/Area,926.0,Austria,4490.614,4630.199,9120.813,110.53
56,Country/Area,926.0,Belgium,5788.454,5950.309,11738.763,387.699
250,Country/Area,926.0,France,32261.677,34286.854,66548.53,120.694
276,Country/Area,926.0,Germany,41753.037,42799.204,84552.242,242.576
438,Country/Area,926.0,Liechtenstein,19.809,20.061,39.87,249.188
442,Country/Area,926.0,Luxembourg,338.762,334.274,673.036,259.859
492,Country/Area,926.0,Monaco,18.9,19.731,38.631,25926.846
528,Country/Area,926.0,Netherlands,9055.978,9172.763,18228.742,541.378
756,Country/Area,926.0,Switzerland,4432.222,4489.758,8921.981,223.094
660,Country/Area,915.0,Anguilla,7.093,7.505,14.598,165.892
28,Country/Area,915.0,Antigua and Barbuda,44.633,49.139,93.772,213.117
533,Country/Area,915.0,Aruba,51.049,57.017,108.066,600.364
44,Country/Area,915.0,Bahamas,191.597,209.686,401.283,74.894
52,Country/Area,915.0,Barbados,135.423,147.044,282.467,656.901
535,Country/Area,915.0,"Bonaire, Sint Eustatius and Saba",15.79,14.886,30.675,93.523
92,Country/Area,915.0,British Virgin Islands,18.692,20.779,39.471,256.305
136,Country/Area,915.0,Cayman Islands,37.376,37.082,74.457,308.952
192,Country/Area,915.0,Cuba,5416.88,5562.903,10979.783,102.847
531,Country/Area,915.0,Curaçao,88.279,97.203,185.482,437.456
212,Country/Area,915.0,Dominica,33.102,33.103,66.205,88.273
214,Country/Area,915.0,Dominican Republic,5681.194,5746.364,11427.557,236.542
308,Country/Area,915.0,Grenada,58.755,58.452,117.207,344.728
312,Country/Area,915.0,Guadeloupe,169.567,205.538,375.106,230.409
332,Country/Area,915.0,Haiti,5825.356,5947.201,11772.557,427.022
388,Country/Area,915.0,Jamaica,1403.966,1435.209,2839.175,262.158
474,Country/Area,915.0,Martinique,155.724,187.47,343.195,323.768
500,Country/Area,915.0,Montserrat,2.186,2.204,4.389,42.612
630,Country/Area,915.0,Puerto Rico,1526.553,1715.65,3242.204,373.01
652,Country/Area,915.0,Saint Barthélemy,5.277,5.98,11.258,511.705
659,Country/Area,915.0,Saint Kitts and Nevis,22.423,24.42,46.843,180.165
662,Country/Area,915.0,Saint Lucia,88.743,91.001,179.744,291.791
663,Country/Area,915.0,Saint Martin (French part),12.15,13.979,26.129,493.0
670,Country/Area,915.0,Saint Vincent and the Grenadines,51.236,49.38,100.616,257.99
534,Country/Area,915.0,Sint Maarten (Dutch part),21.096,22.255,43.35,1275.015
780,Country/Area,915.0,Trinidad and Tobago,745.365,762.417,1507.782,293.915
796,Country/Area,915.0,Turks and Caicos Islands,23.291,23.244,46.535,48.984
850,Country/Area,915.0,United States Virgin Islands,40.417,44.487,84.905,242.586
84,Country/Area,916.0,Belize,210.442,206.63,417.072,18.285
188,Country/Area,916.0,Costa Rica,2534.728,2595.182,5129.91,100.468
222,Country/Area,916.0,El Salvador,3010.733,3327.459,6338.193,305.897
320,Country/Area,916.0,Guatemala,9129.191,9277.168,18406.359,171.765
340,Country/Area,916.0,Honduras,5449.967,5375.736,10825.703,99.251
484,Country/Area,916.0,Mexico,63459.58,67401.427,130861.007,66.791
558,Country/Area,916.0,Nicaragua,3401.957,3514.182,6916.14,57.472
591,Country/Area,916.0,Panama,2258.003,2257.573,4515.577,60.876
32,Country/Area,931.0,Argentina,22680.713,23015.446,45696.159,16.368
68,Country/Area,931.0,Bolivia (Plurinational State of),6219.216,6194.1,12413.315,11.459
76,Country/Area,931.0,Brazil,104295.118,107703.455,211998.573,25.364
152,Country/Area,931.0,Chile,9823.449,9941.323,19764.771,26.25
170,Country/Area,931.0,Colombia,26095.271,26791.092,52886.363,47.065
218,Country/Area,931.0,Ecuador,9041.13,9094.347,18135.478,73.021
238,Country/Area,931.0,Falkland Islands (Malvinas),1.713,1.758,3.47,0.285
254,Country/Area,931.0,French Guiana,148.469,160.054,308.522,3.753
328,Country/Area,931.0,Guyana,404.584,426.503,831.087,4.222
600,Country/Area,931.0,Paraguay,3474.116,3455.037,6929.153,17.132
604,Country/Area,931.0,Peru,17017.564,17200.284,34217.848,26.731
740,Country/Area,931.0,Suriname,316.926,317.505,634.431,4.067
858,Country/Area,931.0,Uruguay,1642.56,1744.027,3386.588,19.553
862,Country/Area,931.0,Venezuela (Bolivarian Republic of),14033.859,14371.684,28405.543,30.995
60,Country/Area,918.0,Bermuda,31.619,33.017,64.636,1196.972
124,Country/Area,918.0,Canada,19734.96,20007.47,39742.43,4.37
304,Country/Area,918.0,Greenland,29.36,26.48,55.84,0.136
666,Country/Area,918.0,Saint Pierre and Miquelon,2.78,2.849,5.628,24.47
840,Country/Area,918.0,United States of America,173551.527,171875.044,345426.571,37.761
36,Country/Area,927.0,Australia,13254.658,13458.547,26713.205,3.477
554,Country/Area,927.0,New Zealand,2590.597,2623.347,5213.944,19.682
242,Country/Area,928.0,Fiji,460.973,467.811,928.784,50.837
540,Country/Area,928.0,New Caledonia,144.353,148.286,292.639,16.009
598,Country/Area,928.0,Papua New Guinea,5439.222,5137.279,10576.502,23.355
90,Country/Area,928.0,Solomon Islands,418.846,400.351,819.198,28.448
548,Country/Area,928.0,Vanuatu,165.465,162.312,327.777,26.889
316,Country/Area,954.0,Guam,84.988,82.789,167.777,310.124
296,Country/Area,954.0,Kiribati,65.279,69.239,134.518,185.287
584,Country/Area,954.0,Marshall Islands,19.237,18.311,37.548,208.6
583,Country/Area,954.0,Micronesia (Fed. States of),56.217,56.944,113.16,161.658
520,Country/Area,954.0,Nauru,6.082,5.864,11.947,597.325
580,Country/Area,954.0,Northern Mariana Islands,23.378,20.899,44.278,96.887
585,Country/Area,954.0,Palau,9.531,8.165,17.695,38.468
16,Country/Area,957.0,American Samoa,23.602,23.163,46.765,233.825
184,Country/Area,957.0,Cook Islands,6.723,7.006,13.729,57.204
258,Country/Area,957.0,French Polynesia,142.53,139.277,281.807,76.495
570,Country/Area,957.0,Niue,0.877,0.942,1.819,6.994
882,Country/Area,957.0,Samoa,109.794,108.225,218.019,77.039
772,Country/Area,957.0,Tokelau,1.226,1.28,2.506,208.875
776,Country/Area,957.0,Tonga,49.213,54.962,104.175,160.27
798,Country/Area,957.0,Tuvalu,4.935,4.71,9.646,321.517
876,Country/Area,957.0,Wallis and Futuna Islands,5.364,5.913,11.277,80.554
